Name,Type,Element,Count,Rarity,Set,Average_Played,Percent_of_Decks_with_at_least_one_copy
Animist,Avatar,None,0,,Gothic,0,0
Annual Fair,Site,None,0,Exceptional,Arthurian Legends,0,0
Anui Undine,Minion,Water,0,Exceptional,Alpha,0,0
Apostles of Thamariel,Minion,Earth,0,Unique,Gothic,0,0
Apply Alkahest,Magic,"Earth, Fire, Water, Air",1,Elite,Gothic,1,12
Apprentice Wizard,Minion,Air,0,Ordinary,Alpha,0,0
Aquamarine Core,Artifact,None,0,Unique,Alpha,0,0
Aqueduct,Site,"Earth, Water",0,Exceptional,Alpha,0,0
Aramos Mercenaries,Minion,Fire,0,Ordinary,Alpha,0,0
Arc Lightning,Magic,Air,0,Ordinary,Arthurian Legends,0,0
Arcade of Bones,Artifact,None,0,Elite,Gothic,0,0
Arcane Barrage,Magic,Air,0,Elite,Arthurian Legends,0,0
Archangel Gabriel,Minion,Air,0,Unique,Gothic,0,0
Archangel Michael,Minion,Earth,0,Unique,Gothic,0,0
Archangel Raphael,Minion,Water,0,Unique,Gothic,0,0
Archangel Samael,Minion,Fire,0,Unique,Gothic,0,0
Archimago,Avatar,None,0,,Arthurian Legends,0,0
Arid Desert,Site,Fire,0,Ordinary,Alpha,0,0
Arjaro Exorcist,Minion,Earth,0,Elite,Gothic,0,0
Armageddon,Magic,"Earth, Fire, Water, Air",0,Unique,Gothic,0,0
Army of the Dead,Minion,Earth,0,Unique,Gothic,0,0
Askelon Phoenix,Minion,Fire,0,Elite,Alpha,0,0
Asmodeus,Minion,Fire,0,Unique,Gothic,0,0
Assimilator Snail,Minion,Water,0,Elite,Gothic,0,0
Assorted Animals,Magic,Earth,0,Elite,Alpha,0,0
Astral Alcazar,Site,None,0,Elite,Alpha,0,0
Atlantean Fate,Aura,Water,0,Unique,Alpha,0,0
Atlas Wanderers,Minion,Earth,0,Elite,Alpha,0,0
Attack by Night,Magic,Air,0,Exceptional,Arthurian Legends,0,0
Autumn Bloom,Site,Earth,2,Ordinary,Gothic,1,25
Autumn River,Site,Water,0,Ordinary,Alpha,0,0
Autumn Unicorn,Minion,Earth,0,Exceptional,Alpha,0,0
Avalon,Site,"Earth, Fire, Water, Air",0,Unique,Arthurian Legends,0,0
Avatar of Air,Avatar,None,0,,Alpha,0,0
Avatar of Earth,Avatar,None,0,,Alpha,0,0
Avatar of Fire,Avatar,None,0,,Alpha,0,0
Avatar of Water,Avatar,None,0,,Alpha,0,0
Avenging Angel,Minion,Air,1,Exceptional,Gothic,1,12
Awakened Mummies,Minion,Fire,0,Exceptional,Alpha,0,0
Azuridge Caravan,Minion,"Earth, Fire, Water, Air, None",0,Ordinary,Alpha,0,0
Baba Yaga's Hut,Site,None,0,Unique,Gothic,0,0
Babbling Brook,Site,Water,0,Exceptional,Arthurian Legends,0,0
Backstab,Magic,Fire,0,Exceptional,Alpha,0,0
Bailey,Artifact,None,0,Exceptional,Arthurian Legends,0,0
Ball Lightning,Magic,Air,0,Elite,Arthurian Legends,0,0
Balor of the Evil Eye,Minion,Fire,0,Unique,Gothic,0,0
Band of Thieves,Minion,Air,0,Ordinary,Arthurian Legends,0,0
Bane Widow,Minion,Fire,0,Exceptional,Alpha,0,0
Bane of Aventis,Minion,Air,0,Unique,Gothic,0,0
Baptize,Magic,Water,3,Ordinary,Gothic,1,38
Barging Barghest,Minion,Fire,0,Exceptional,Gothic,0,0
Barrow Wight,Minion,Earth,2,Ordinary,Gothic,2,12
Battering Ram,Artifact,None,0,Exceptional,Alpha,0,0
Battlefield,Site,None,0,Elite,Alpha,0,0
Battlemage,Avatar,None,0,,Alpha,0,0
Beacon,Site,Air,0,Exceptional,Arthurian Legends,0,0
Beast of Burden,Minion,Fire,0,Ordinary,Alpha,0,0
Bedrock,Site,Earth,0,Exceptional,Alpha,0,0
Begone!,Magic,Fire,0,Exceptional,Gothic,0,0
Belfry,Artifact,None,0,Elite,Alpha,0,0
Belmotte Longbowmen,Minion,Earth,0,Ordinary,Alpha,0,0
Betrayal,Magic,Fire,0,Elite,Gothic,0,0
Bind Evil,Magic,Earth,3,Exceptional,Gothic,2,25
Bitten,Minion,Earth,0,Exceptional,Gothic,0,0
Bitter Departed,Minion,Air,1,Exceptional,Gothic,1,12
Black Cat,Minion,Air,0,Elite,Gothic,0,0
Black Knight,Minion,"Fire, Water",0,Exceptional,Arthurian Legends,0,0
Black Mass,Magic,Air,0,Unique,Gothic,0,0
Black Obelisk,Artifact,None,0,Elite,Alpha,0,0
Blacksmith Family,Minion,Fire,0,Ordinary,Arthurian Legends,0,0
Bladderblimp,Minion,Air,1,Exceptional,Gothic,1,12
Blade of Thorns,Artifact,None,0,Elite,Gothic,0,0
Bladedancer,Avatar,None,0,,Gothic,0,0
Blasphemy,Magic,"Fire, Water, Air",0,Unique,Gothic,0,0
Blasted Oak,Artifact,None,0,Unique,Alpha,0,0
Blaze,Magic,Fire,0,Exceptional,Alpha,0,0
Blaze of Glory,Magic,Fire,0,Unique,Gothic,0,0
Bleeding Skull,Artifact,None,0,Elite,Gothic,0,0
Bless,Magic,Earth,3,Ordinary,Gothic,2,25
Blessed Village,Site,Earth,4,Ordinary,Gothic,2,25
Blessed Well,Site,Water,1,Ordinary,Gothic,1,12
Blightstone,Artifact,None,0,Elite,Gothic,0,0
Blink,Magic,Air,0,Ordinary,Alpha,0,0
Blizzard,Aura,Water,0,Ordinary,Alpha,0,0
Blood Mana,Magic,Fire,0,Unique,Gothic,0,0
Blood Ravens,Minion,Air,0,Ordinary,Alpha,0,0
Blue Knight,Minion,"Water, Air",0,Exceptional,Arthurian Legends,0,0
Bluecap Knockers,Minion,Earth,0,Exceptional,Arthurian Legends,0,0
Blunderbore,Minion,Fire,0,Unique,Arthurian Legends,0,0
Bodach Bogeyman,Minion,Fire,0,Unique,Gothic,0,0
Bog,Site,Water,0,Ordinary,Arthurian Legends,0,0
Boil,Magic,Fire,0,Ordinary,Alpha,0,0
Bone Jumble,Minion,Air,2,Exceptional,Gothic,1,25
Bone Rabble,Minion,Earth,0,Ordinary,Alpha,0,0
Bone Spear,Magic,Air,2,Ordinary,Gothic,1,25
Boneyard,Site,None,0,Unique,Alpha,0,0
Bonfire,Site,Fire,0,Ordinary,Arthurian Legends,0,0
Book Burners,Minion,Fire,0,Elite,Gothic,0,0
Book of Blessings,Artifact,None,0,Unique,Gothic,0,0
Book of the Dead,Artifact,None,0,Unique,Gothic,0,0
Border Militia,Magic,Earth,0,Ordinary,Alpha,0,0
Bosk Troll,Minion,Earth,0,Ordinary,Alpha,0,0
Bottomless Pit,Site,None,0,Elite,Alpha,0,0
Boudicca,Minion,Fire,0,Unique,Arthurian Legends,0,0
Boulevard of Bones,Site,Earth,0,Elite,Gothic,0,0
Bound Spirit,Minion,Air,3,Ordinary,Gothic,3,12
Bower of Bliss,Site,None,0,Unique,Arthurian Legends,0,0
Briar Patch,Site,Earth,0,Exceptional,Arthurian Legends,0,0
Bridge Troll,Minion,Water,0,Exceptional,Alpha,0,0
Brobdingnag Bullfrog,Minion,Water,0,Exceptional,Alpha,0,0
Broceliande,Site,None,0,Unique,Arthurian Legends,0,0
Brocéliande,Site,None,0,Unique,Arthurian Legends,0,0
Broomstick Witch,Minion,Air,2,Ordinary,Gothic,1,25
Brother Knight,Minion,Fire,0,Elite,Arthurian Legends,0,0
Brown Bears,Minion,Earth,0,Ordinary,Arthurian Legends,0,0
Browse,Magic,Air,0,Unique,Alpha,0,0
Bruin,Minion,None,0,Unique,Arthurian Legends,0,0
Bull Demons of Adum,Minion,Fire,0,Elite,Alpha,0,0
Bull Whip,Artifact,None,0,Exceptional,Gothic,0,0
Bureau of Occult Control,Site,None,1,Elite,Gothic,1,12
Buried Alive,Magic,Earth,2,Ordinary,Gothic,2,12
Buried Treasure,Artifact,None,0,Exceptional,Alpha,0,0
Burning Hands,Magic,Fire,0,Ordinary,Arthurian Legends,0,0
Bury,Magic,Earth,0,Ordinary,Alpha,0,0
Caelestis,Minion,"Earth, Fire, Water, Air",0,Unique,Dragonlord,0,0
Caerleon-Upon-Usk,Site,"Earth, Fire, Water",0,Unique,Arthurian Legends,0,0
Cage of Sidrak,Artifact,None,0,Unique,Gothic,0,0
Call of the Sea,Magic,Water,1,Elite,Gothic,1,12
Call to War,Magic,Earth,0,Exceptional,Alpha,0,0
Camelot,Site,None,0,Unique,Arthurian Legends,0,0
Candlemas Monks,Minion,Air,0,Elite,Alpha,0,0
Captain Baldassare,Minion,Water,0,Unique,Alpha,0,0
Carrion Beetles,Minion,Earth,3,Ordinary,Gothic,1,38
Carrionette,Magic,Air,1,Exceptional,Gothic,1,12
Cast into Exile,Magic,Air,0,Exceptional,Arthurian Legends,0,0
Castle Haunt,Minion,Air,0,Exceptional,Arthurian Legends,0,0
Castle Servants,Minion,Air,0,Ordinary,Arthurian Legends,0,0
Castle's Ablaze!,Aura,Fire,0,Elite,Arthurian Legends,0,0
Cauldron Crones,Minion,Fire,0,Ordinary,Alpha,0,0
Cave Trolls,Minion,Earth,0,Ordinary,Alpha,0,0
Cave-In,Magic,Earth,0,Exceptional,Alpha,0,0
Cemetery Rats,Minion,Earth,3,Ordinary,Gothic,1,38
Cerberus in Chains,Minion,Fire,0,Unique,Alpha,0,0
Chain Lightning,Magic,Air,0,Exceptional,Alpha,0,0
Chains of Prometheus,Artifact,None,0,Elite,Alpha,0,0
Chaos Twister,Magic,Air,0,Elite,Alpha,0,0
Chaoswish,Magic,"Water, Air",0,Unique,Gothic,0,0
Char Omphalos,Artifact,None,0,Unique,Gothic,0,0
Charge,Magic,Fire,0,Ordinary,Arthurian Legends,0,0
Cherubim,Minion,Fire,0,Elite,Gothic,0,0
Chorus of Condemnation,Magic,Air,1,Unique,Gothic,1,12
City of Glass,Site,None,1,Unique,Promotional,1,12
City of Plenty,Site,None,0,Unique,Gothic,0,0
City of Souls,Site,None,1,Unique,Gothic,1,12
City of Traitors,Site,None,0,Unique,Gothic,0,0
Clairvoyant,Minion,Air,0,Elite,Gothic,0,0
Clamor of Harpies,Minion,Fire,0,Exceptional,Alpha,0,0
Clay Golem,Artifact,None,0,Exceptional,Gothic,0,0
Cloud City,Site,Air,0,Unique,Alpha,0,0
Cloud Spirit,Minion,Air,0,Ordinary,Alpha,0,0
Cold Iron Rod,Artifact,None,0,Exceptional,Arthurian Legends,0,0
Colicky Dragonettes,Minion,Fire,0,Exceptional,Alpha,0,0
Common Cottagers,Minion,Earth,0,Ordinary,Arthurian Legends,0,0
Common Sense,Magic,Earth,0,Ordinary,Alpha,0,0
Common Village,Site,Earth,0,Ordinary,Arthurian Legends,0,0
Cone of Flame,Magic,Fire,0,Exceptional,Alpha,0,0
Conqueror Worm,Minion,Earth,0,Elite,Alpha,0,0
Consecrate,Magic,Earth,0,Exceptional,Gothic,0,0
Consecrated Ground,Site,Earth,0,Exceptional,Gothic,0,0
Coral-Reef Kelpie,Minion,Water,0,Ordinary,Alpha,0,0
Cornerstone,Site,None,0,Exceptional,Alpha,0,0
Corpse Catapult,Artifact,None,0,Elite,Gothic,0,0
Corpse Explosion,Magic,Fire,0,Elite,Gothic,0,0
Corruptor,Avatar,None,0,,Gothic,0,0
Corruptor Freak,Minion,Fire,1,Exceptional,Gothic,1,12
Court Jester,Minion,Water,0,Elite,Alpha,0,0
Courtesan Thais,Minion,Fire,0,Unique,Alpha,0,0
Courtesan Thaïs,Minion,Fire,0,Unique,Alpha,0,0
Coy Nixie,Minion,Water,0,Exceptional,Arthurian Legends,0,0
Cradle of Etherrum,Artifact,None,0,Unique,Dragonlord,0,0
Cranky Overseer,Minion,Fire,0,Elite,Gothic,0,0
Craterize,Magic,Earth,0,Elite,Alpha,0,0
Crave Golem,Artifact,None,0,Exceptional,Alpha,0,0
Crawler,Minion,Earth,2,Ordinary,Gothic,2,12
Crawling Congregation,Minion,Earth,0,Elite,Gothic,0,0
Critical Strike,Magic,Fire,0,Ordinary,Alpha,0,0
Croaking Swamp,Site,Water,2,Ordinary,Gothic,1,25
Croll Morlocks,Minion,Earth,1,Exceptional,Gothic,1,12
Crossroads,Site,None,0,Elite,Alpha,0,0
Crown Prince,Minion,Earth,0,Unique,Alpha,0,0
Crown of the Victor,Artifact,None,0,Unique,Alpha,0,0
Crucifix,Artifact,None,0,Elite,Gothic,0,0
Crusade,Aura,Earth,0,Unique,Alpha,0,0
Cursed Iron,Aura,Fire,0,Elite,Gothic,0,0
Cursed Land,Site,Fire,0,Elite,Arthurian Legends,0,0
Dalcean Phalanx,Minion,Earth,0,Exceptional,Alpha,0,0
Dame Britomart,Minion,"Earth, Water, Air",0,Unique,Arthurian Legends,0,0
Dank Omphalos,Artifact,None,0,Unique,Gothic,0,0
Daperyll Vampire,Minion,Air,0,Exceptional,Alpha,0,0
Dark Alley,Site,Air,0,Exceptional,Gothic,0,0
Dark Tower,Site,Air,0,Ordinary,Alpha,0,0
Darkest Dungeon,Site,None,0,Unique,Gothic,0,0
Day of Judgment,Magic,Fire,0,Unique,Promotional,0,0
De Vermis Mysteriis,Artifact,None,0,Unique,Gothic,0,0
Dead of Night Demon,Minion,Air,0,Ordinary,Alpha,0,0
Death Dealer,Minion,Fire,0,Unique,Alpha,0,0
Death Knight,Minion,Earth,0,Exceptional,Gothic,0,0
Deathspeaker,Avatar,None,0,,Alpha,0,0
Deathwish,Magic,"Fire, Air",0,Unique,Gothic,0,0
Deep Sea,Site,Water,1,Exceptional,Gothic,1,12
Deep-Sea Mermaids,Minion,Water,0,Ordinary,Alpha,0,0
Defiler Spire,Site,Air,0,Unique,Gothic,0,0
Degradation,Magic,Water,0,Exceptional,Arthurian Legends,0,0
Deliverance,Magic,Earth,0,Unique,Gothic,0,0
Demon Hunter,Minion,Water,1,Exceptional,Gothic,1,12
Demonic Contract,Magic,Fire,0,Elite,Gothic,0,0
Den of Evil,Site,Air,3,Ordinary,Gothic,3,12
Desecrate,Magic,Air,1,Exceptional,Gothic,1,12
Desecrated Ground,Site,Air,0,Exceptional,Gothic,0,0
Desecrator Kite,Minion,Air,3,Ordinary,Gothic,2,25
Desert Bloom,Site,Fire,3,Ordinary,Gothic,1,38
Detonate,Magic,Fire,1,Ordinary,Gothic,1,12
Devil's Egg,Artifact,None,0,Elite,Alpha,0,0
Dhol Chants,Magic,Air,0,Elite,Gothic,0,0
Diluvian Kraken,Minion,Water,0,Elite,Alpha,0,0
Dirium Fomorians,Minion,Earth,0,Exceptional,Arthurian Legends,0,0
Disenchant,Magic,Air,0,Ordinary,Alpha,0,0
Disintegrate,Magic,Fire,0,Elite,Alpha,0,0
Dispel,Magic,Earth,0,Ordinary,Alpha,0,0
Displace,Magic,Air,3,Ordinary,Gothic,2,25
Divine Healing,Magic,Earth,0,Exceptional,Alpha,0,0
Divine Intervention,Magic,"Earth, Fire, Water, Air",0,Unique,Gothic,0,0
Divine Lance,Magic,Earth,0,Elite,Gothic,0,0
Doctor Demetrius,Minion,Water,0,Unique,Gothic,0,0
Dodge Roll,Magic,Water,0,Exceptional,Alpha,0,0
Dome of Osiros,Site,None,0,Unique,Alpha,0,0
Donnybrook Inn,Site,None,0,Unique,Alpha,0,0
Doomsday Cult,Minion,Fire,0,Elite,Gothic,0,0
Doomsday Device,Artifact,None,0,Unique,Alpha,0,0
Doomsday Prophet,Minion,Fire,0,Unique,Alpha,0,0
Dormant Monstrosity,Minion,Water,1,Elite,Gothic,1,12
Dozmary Pool,Site,Water,0,Unique,Arthurian Legends,0,0
Draco Corvus,Minion,"Earth, Air",0,Unique,Dragonlord,0,0
Draconian Bonekite,Minion,Air,0,Unique,Gothic,0,0
Dragonlord,Avatar,None,0,,Dragonlord,0,0
Dragonlord's Lair,Site,None,0,Unique,Dragonlord,0,0
Dread Thicket,Site,Air,0,Elite,Gothic,0,0
Dreadwing,Minion,Air,2,Ordinary,Gothic,1,25
Dream-Quest,Magic,Air,0,Unique,Alpha,0,0
Dredge,Magic,Water,2,Exceptional,Gothic,2,12
Driftwood Marrows,Artifact,None,0,Exceptional,Gothic,0,0
Drought,Aura,Fire,0,Exceptional,Alpha,0,0
Drown,Magic,Water,0,Ordinary,Alpha,0,0
Drowned,Minion,Water,2,Ordinary,Gothic,2,12
Druid,Avatar,None,0,,Arthurian Legends,0,0
Drums of Doom,Artifact,None,0,Elite,Alpha,0,0
Duel,Magic,Earth,0,Ordinary,Arthurian Legends,0,0
Duplicator,Avatar,None,0,,Gothic,0,0
Dwarven Digging Team,Minion,Earth,0,Exceptional,Alpha,0,0
Dwarven Forge,Site,Fire,0,Elite,Alpha,0,0
Earl of the Ivory Towers,Minion,Air,0,Elite,Gothic,0,0
Earthquake,Magic,Earth,0,Elite,Alpha,0,0
East-West Dragon,Minion,Air,0,Elite,Alpha,0,0
Eclipse,Aura,Air,1,Unique,Gothic,1,12
Edge of the World,Site,None,0,Elite,Alpha,0,0
Eerie Coral,Artifact,None,0,Exceptional,Gothic,0,0
Elder Ruins,Site,Water,0,Elite,Gothic,0,0
Elementalist,Avatar,None,0,,Alpha,0,0
Eltham Townsfolk,Minion,Earth,2,Ordinary,Gothic,2,12
Enchantress,Avatar,None,0,,Alpha,0,0
Endless Fence,Site,Earth,0,Unique,Gothic,0,0
Enduring Faith,Magic,Earth,0,Exceptional,Gothic,0,0
Enraged Familiar,Minion,Fire,2,Ordinary,Gothic,1,25
Entangle Terrain,Aura,Earth,0,Ordinary,Alpha,0,0
Entombed,Minion,Earth,3,Ordinary,Gothic,3,12
Erik's Curiosa,Artifact,None,0,Unique,Alpha,0,0
Ersatz Platz,Site,None,0,Elite,Gothic,0,0
Escyllion Cyclops,Minion,Fire,0,Exceptional,Alpha,0,0
Estranged Loner,Minion,Water,0,Exceptional,Gothic,0,0
Ether Core,Artifact,None,0,Unique,Gothic,0,0
Evil Presence,Aura,Air,0,Exceptional,Alpha,0,0
Evil Twin,Minion,Water,0,Unique,Gothic,0,0
Excalibur,Artifact,None,0,Unique,Arthurian Legends,0,0
Exhume,Magic,Earth,0,Exceptional,Gothic,0,0
Exorcism,Magic,Earth,0,Ordinary,Alpha,0,0
Extinguish,Magic,Water,0,Ordinary,Alpha,0,0
Fade,Magic,Air,0,Ordinary,Alpha,0,0
Fae City,Site,Air,0,Exceptional,Arthurian Legends,0,0
Fail-not Bow,Artifact,None,0,Unique,Arthurian Legends,0,0
Failed Mutation,Minion,Water,1,Exceptional,Gothic,1,12
Faith Incarnate,Minion,Earth,1,Elite,Gothic,1,12
Fallen Angel,Minion,Fire,1,Exceptional,Gothic,1,12
Falling Star,Aura,Air,1,Elite,Gothic,1,12
False Idol,Artifact,None,0,Elite,Gothic,0,0
Far East Assassin,Minion,Fire,0,Elite,Alpha,0,0
Fatality,Magic,"Fire, Air",0,Exceptional,Gothic,0,0
Feast for Crows,Magic,Air,0,Unique,Arthurian Legends,0,0
Feign Death,Magic,Water,2,Exceptional,Gothic,1,25
Felbog Frog Men,Minion,Water,0,Exceptional,Alpha,0,0
Fenvale Muse,Minion,Water,0,Ordinary,Alpha,0,0
Ferryman's Coin,Artifact,None,0,Exceptional,Gothic,0,0
Fertile Earth,Site,Earth,1,Exceptional,Gothic,1,12
Fey Changeling,Minion,Water,0,Exceptional,Alpha,0,0
Field Laborers,Minion,Earth,0,Ordinary,Arthurian Legends,0,0
Fields of Camlann,Site,Fire,0,Unique,Arthurian Legends,0,0
Fields of Phyxis,Site,Air,0,Exceptional,Promotional,0,0
Fine Courser,Minion,Air,0,Exceptional,Arthurian Legends,0,0
Finwife,Minion,Water,0,Ordinary,Arthurian Legends,0,0
Fire Harpoons!,Magic,Water,0,Ordinary,Alpha,0,0
Fireball,Magic,Fire,0,Exceptional,Alpha,0,0
Firebolts,Magic,Fire,0,Ordinary,Alpha,0,0
Firebreathing,Magic,Fire,0,Exceptional,Arthurian Legends,0,0
Fisherman's Family,Minion,Water,0,Ordinary,Arthurian Legends,0,0
Flagellant,Minion,Fire,1,Exceptional,Gothic,1,12
Flame Strike,Magic,Fire,2,Ordinary,Gothic,1,25
Flame Wave,Magic,Fire,0,Elite,Alpha,0,0
Flame of the First Ones,Artifact,None,0,Unique,Gothic,0,0
Flamecaller,Avatar,None,0,,Beta,0,0
Flaming Skull,Minion,Fire,1,Ordinary,Gothic,1,12
Flaming Sword,Artifact,None,0,Exceptional,Alpha,0,0
Flanking Maneuver,Magic,Air,0,Exceptional,Alpha,0,0
Flayer,Minion,Fire,2,Ordinary,Gothic,1,25
Flood,Aura,Water,0,Exceptional,Alpha,0,0
Floodplain,Site,Water,0,Exceptional,Alpha,0,0
Font of Life,Magic,Water,0,Exceptional,Alpha,0,0
Foot Soldier (English),Minion,None,0,Ordinary,Promotional,0,0
Foot Soldier (Saracen),Minion,None,0,Ordinary,Promotional,0,0
Foot Soldier 1,Minion,None,0,Ordinary,Alpha,0,0
Foot Soldier 2,Minion,None,0,Ordinary,Alpha,0,0
Foot Soldier 3,Minion,None,0,Ordinary,Alpha,0,0
Foot Soldiers (English),Minion,None,0,Ordinary,Arthurian Legends,0,0
Foot Soldiers (Saracen),Minion,None,0,Ordinary,Arthurian Legends,0,0
Forge,Site,Fire,0,Ordinary,Arthurian Legends,0,0
Forgotten Tomb,Site,Earth,0,Elite,Gothic,0,0
Forlorn Keep,Site,Earth,0,Exceptional,Gothic,0,0
Forsaken,Minion,Air,3,Ordinary,Gothic,1,38
Forsaken Crypt,Site,Air,2,Exceptional,Gothic,1,25
Four Fat Frogs,Magic,Water,0,Exceptional,Gothic,0,0
Four Waters of Paradise,Artifact,None,0,Unique,Arthurian Legends,0,0
Fourberie Knot,Artifact,None,0,Exceptional,Arthurian Legends,0,0
Fowl Bones,Minion,Air,2,Ordinary,Gothic,1,25
Free City,Site,None,0,Exceptional,Alpha,0,0
Freeze,Magic,Water,2,Ordinary,Gothic,1,25
Frisky Red Squirrel,Minion,Earth,0,Exceptional,Arthurian Legends,0,0
Frog,Minion,None,0,Ordinary,Gothic,0,0
Frog (Blue),Minion,None,0,Ordinary,Alpha,0,0
Frog (Green),Minion,None,0,Ordinary,Alpha,0,0
Frog (Red),Minion,None,0,Ordinary,Alpha,0,0
Frontier Settlers,Minion,Earth,0,Exceptional,Alpha,0,0
Frost Nova,Magic,Water,0,Exceptional,Alpha,0,0
Frozen Horror,Minion,Water,1,Exceptional,Gothic,1,12
Funeral Pyre,Site,Fire,0,Exceptional,Arthurian Legends,0,0
Garden of Eden,Site,"Earth, Water",0,Unique,Gothic,0,0
Gargantula,Minion,Earth,0,Elite,Gothic,0,0
Geomancer,Avatar,None,0,,Beta,0,0
Geyser,Magic,Water,0,Exceptional,Alpha,0,0
Ghost Ship,Minion,Water,0,Elite,Alpha,0,0
Ghost Town,Site,None,0,Exceptional,Gothic,0,0
Ghostfire,Magic,Fire,2,Ordinary,Gothic,1,25
Ghoul,Minion,Air,3,Ordinary,Gothic,2,25
Giant Killer,Minion,Water,0,Exceptional,Arthurian Legends,0,0
Giant Shark,Minion,Water,0,Exceptional,Alpha,0,0
Gibbous Nightgaunts,Minion,Air,1,Exceptional,Gothic,1,12
Gift of the Frog,Magic,Water,2,Ordinary,Gothic,1,25
Gift of the Raven,Magic,Air,3,Ordinary,Gothic,1,38
Gift of the Serpent,Magic,Fire,3,Ordinary,Gothic,2,25
Gift of the Wolf,Magic,Earth,2,Ordinary,Gothic,1,25
Gigantism,Magic,Earth,0,Unique,Alpha,0,0
Gilded Aegis,Artifact,None,0,Unique,Alpha,0,0
Gilman House,Site,Water,0,Unique,Gothic,0,0
Glastonbury Tor,Site,"Earth, Fire, Air",0,Unique,Arthurian Legends,0,0
Gloam Toads,Minion,Water,0,Elite,Gothic,0,0
Gnarled Wendigo,Minion,Water,1,Exceptional,Gothic,1,12
Gneissgnath Gnomes,Minion,Earth,0,Exceptional,Alpha,0,0
Gnome Hollows,Site,Earth,0,Exceptional,Alpha,0,0
Goat for Azazel,Minion,Earth,0,Unique,Gothic,0,0
Golden Dawn,Magic,Earth,0,Unique,Gothic,0,0
Golden Harp,Artifact,None,0,Elite,Arthurian Legends,0,0
Golgor,Minion,Fire,1,Elite,Gothic,1,12
Gossamer Ghost,Minion,Air,2,Ordinary,Gothic,1,25
Goswhit Helmet,Artifact,None,0,Elite,Arthurian Legends,0,0
Gothic Tower,Site,Air,0,Ordinary,Alpha,0,0
Grain Sparrow,Minion,Earth,0,Ordinary,Arthurian Legends,0,0
Granary Rats,Minion,Fire,3,Ordinary,Gothic,2,25
Grand Old Boar,Minion,Earth,0,Elite,Arthurian Legends,0,0
Grandmaster Wizard,Minion,Air,0,Elite,Alpha,0,0
Grapple Shot,Magic,Air,0,Ordinary,Alpha,0,0
Grasping Ground,Magic,Earth,0,Elite,Gothic,0,0
Gravedigger,Minion,Earth,0,Exceptional,Gothic,0,0
Great Old One,Minion,Water,0,Unique,Alpha,0,0
Great Wall,Site,None,0,Unique,Alpha,0,0
Greater Blood Demon,Minion,Fire,0,Elite,Gothic,0,0
Grey Wolves,Minion,Earth,0,Ordinary,Alpha,0,0
Grief Larvae,Minion,Fire,1,Ordinary,Gothic,1,12
Grievous Insult,Magic,Water,0,Ordinary,Arthurian Legends,0,0
Grigori Rasputin,Minion,Fire,0,Unique,Gothic,0,0
Grim Guisarme,Artifact,None,0,Elite,Arthurian Legends,0,0
Grim Reaper,Minion,Air,0,Unique,Alpha,0,0
Grosse Poltergeist,Minion,Fire,0,Elite,Alpha,0,0
Grösse Poltergeist,Minion,Fire,0,Elite,Alpha,0,0
Guardian Angel,Minion,Earth,1,Exceptional,Gothic,1,12
Guards!,Magic,Earth,0,Elite,Arthurian Legends,0,0
Guile Sirens,Minion,Water,0,Exceptional,Alpha,0,0
