Name,Type,Element,Count,Rarity,Set,Average_Played,Percent_of_Decks_with_at_least_one_copy
Flanking Maneuver,Magic,Air,10,Exceptional,Alpha,2,12
Grapple Shot,Magic,Air,66,Ordinary,Alpha,3,45
Lightning Bolt,Magic,Air,49,Ordinary,Alpha,2,39
Mortality,Magic,Air,0,Ordinary,Alpha,0,0
Occult Ritual,Magic,Air,0,Unique,Alpha,0,0
Psionic Blast,Magic,Air,0,Exceptional,Alpha,0,0
Rain of Arrows,Magic,Air,0,Ordinary,Alpha,0,0
Raise Dead,Magic,Air,3,Exceptional,Alpha,3,2
Recall,Magic,Air,3,Exceptional,Alpha,3,2
Telekinesis,Magic,Air,0,Exceptional,Alpha,0,0
Teleport,Magic,Air,4,Ordinary,Alpha,4,2
Unlikely Alliance,Magic,Air,2,Elite,Alpha,2,2
Waypoint Portal,Magic,Air,0,Exceptional,Alpha,0,0
Whirling Blades,Magic,Air,15,Exceptional,Alpha,2,16
Windblast,Magic,Air,0,Exceptional,Alpha,0,0
Evil Presence,Aura,Air,9,Exceptional,Alpha,2,8
Summoning Sphere,Aura,Air,5,Exceptional,Alpha,2,4
Thunderstorm,Aura,Air,13,Exceptional,Alpha,3,10
Wall of Air,Aura,Air,0,Ordinary,Alpha,0,0
Albespine Pikemen,Minion,Earth,3,Exceptional,Alpha,3,2
Alvalinne Dryads,Minion,Earth,0,Ordinary,Alpha,0,0
Amazon Warriors,Minion,Earth,4,Ordinary,Alpha,2,4
Atlas Wanderers,Minion,Earth,5,Elite,Alpha,2,6
Autumn Unicorn,Minion,Earth,27,Exceptional,Alpha,3,18
Belmotte Longbowmen,Minion,Earth,5,Ordinary,Alpha,2,4
Bone Rabble,Minion,Earth,0,Ordinary,Alpha,0,0
Bosk Troll,Minion,Earth,17,Ordinary,Alpha,2,14
Cave Trolls,Minion,Earth,3,Ordinary,Alpha,2,4
Conqueror Worm,Minion,Earth,0,Elite,Alpha,0,0
Crown Prince,Minion,Earth,0,Unique,Alpha,0,0
Dalcean Phalanx,Minion,Earth,6,Exceptional,Alpha,2,6
Dwarven Digging Team,Minion,Earth,7,Exceptional,Alpha,2,6
Frontier Settlers,Minion,Earth,8,Exceptional,Alpha,3,6
Gneissgnath Gnomes,Minion,Earth,3,Exceptional,Alpha,3,2
Grey Wolves,Minion,Earth,0,Ordinary,Alpha,0,0
House Arn Bannerman,Minion,Earth,5,Exceptional,Alpha,2,4
King of the Realm,Minion,Earth,0,Unique,Alpha,0,0
Land Surveyor,Minion,Earth,8,Ordinary,Alpha,4,4
Mage Slayer,Minion,Earth,0,Ordinary,Alpha,0,0
Master Tracker,Minion,Earth,0,Elite,Alpha,0,0
Midland Army,Minion,Earth,1,Unique,Alpha,1,2
Miracle Workers,Minion,Earth,0,Ordinary,Alpha,0,0
Monastery Gargoyle,Minion,Earth,0,Exceptional,Alpha,0,0
Monster Hunter,Minion,Earth,0,Exceptional,Alpha,0,0
Mordric Druids,Minion,Earth,0,Elite,Alpha,0,0
Mountain Giant,Minion,Earth,0,Elite,Alpha,0,0
Pudge Butcher,Minion,Earth,27,Exceptional,Alpha,3,18
Queen of Midland,Minion,Earth,0,Unique,Alpha,0,0
Root Spider,Minion,Earth,44,Exceptional,Alpha,3,31
Royal Bodyguard,Minion,Earth,12,Elite,Alpha,2,12
Scent Hounds,Minion,Earth,1,Ordinary,Alpha,1,2
Scourge Zombies,Minion,Earth,0,Ordinary,Alpha,0,0
Shield Maidens,Minion,Earth,16,Exceptional,Alpha,2,14
Silver Valkyries,Minion,Earth,0,Elite,Alpha,0,0
Sirian Templar,Minion,Earth,0,Exceptional,Alpha,0,0
Sisters of Silence,Minion,Earth,0,Elite,Alpha,0,0
Slumbering Giantess,Minion,Earth,6,Exceptional,Alpha,3,4
Squirming Mass,Minion,Earth,2,Elite,Alpha,2,2
Stone-gaze Gorgons,Minion,Earth,2,Elite,Alpha,2,2
Tragedy Worrywart,Minion,Earth,1,Exceptional,Alpha,1,2
Vanguard Knights,Minion,Earth,2,Exceptional,Alpha,2,2
Wicked Witch,Minion,Earth,2,Elite,Alpha,2,2
Wild Boars,Minion,Earth,4,Ordinary,Alpha,2,4
Wraetannis Titan,Minion,Earth,0,Elite,Alpha,0,0
Yourke Crossbowmen,Minion,Earth,3,Exceptional,Alpha,3,2
Assorted Animals,Magic,Earth,6,Elite,Alpha,2,8
Border Militia,Magic,Earth,7,Ordinary,Alpha,2,8
Bury,Magic,Earth,26,Ordinary,Alpha,1,35
Call to War,Magic,Earth,1,Exceptional,Alpha,1,2
Cave-In,Magic,Earth,4,Exceptional,Alpha,2,4
Common Sense,Magic,Earth,65,Ordinary,Alpha,3,41
Craterize,Magic,Earth,16,Elite,Alpha,2,18
Dispel,Magic,Earth,18,Ordinary,Alpha,1,29
Divine Healing,Magic,Earth,24,Exceptional,Alpha,3,18
Earthquake,Magic,Earth,38,Elite,Alpha,2,43
Exorcism,Magic,Earth,0,Ordinary,Alpha,0,0
Gigantism,Magic,Earth,13,Unique,Alpha,1,25
Minecart Madness,Magic,Earth,0,Exceptional,Alpha,0,0
Overpower,Magic,Earth,4,Ordinary,Alpha,4,2
Shield Wall,Magic,Earth,0,Exceptional,Alpha,0,0
Star-seeds of Uhr,Magic,Earth,0,Unique,Alpha,0,0
Unravel,Magic,Earth,0,Ordinary,Alpha,0,0
Crusade,Aura,Earth,5,Unique,Alpha,1,10
Entangle Terrain,Aura,Earth,3,Ordinary,Alpha,2,4
Rest in Peace,Aura,Earth,0,Elite,Alpha,0,0
Ancient Dragon,Minion,Fire,2,Elite,Alpha,2,2
Aramos Mercenaries,Minion,Fire,12,Ordinary,Alpha,4,6
Askelon Phoenix,Minion,Fire,11,Elite,Alpha,2,14
Awakened Mummies,Minion,Fire,0,Exceptional,Alpha,0,0
Azuridge Caravan,Minion,"Air, Earth, Fire, None, Water",0,Ordinary,Alpha,0,0
Bane Widow,Minion,Fire,3,Exceptional,Alpha,3,2
Beast of Burden,Minion,Fire,0,Ordinary,Alpha,0,0
Bull Demons of Adum,Minion,Fire,0,Elite,Alpha,0,0
Cauldron Crones,Minion,Fire,0,Ordinary,Alpha,0,0
Cerberus in Chains,Minion,Fire,3,Unique,Alpha,1,6
Clamor of Harpies,Minion,Fire,0,Exceptional,Alpha,0,0
Colicky Dragonettes,Minion,Fire,33,Exceptional,Alpha,3,22
Courtesan Thais,Minion,Fire,8,Unique,Alpha,1,16
Death Dealer,Minion,Fire,4,Unique,Alpha,1,8
Doomsday Prophet,Minion,Fire,0,Unique,Alpha,0,0
Escyllion Cyclops,Minion,Fire,0,Exceptional,Alpha,0,0
Far East Assassin,Minion,Fire,0,Elite,Alpha,0,0
Grosse Poltergeist,Minion,Fire,0,Elite,Alpha,0,0
Hillock Basilisk,Minion,Fire,6,Exceptional,Alpha,3,4
Infernal Legion,Minion,Fire,15,Elite,Alpha,2,16
Karkemish Chimera,Minion,Fire,2,Elite,Alpha,2,2
Lava Salamander,Minion,Fire,0,Exceptional,Alpha,0,0
Maze Minotaur,Minion,Fire,0,Elite,Alpha,0,0
Ogre Goons,Minion,Fire,0,Ordinary,Alpha,0,0
Outback Strider,Minion,Fire,2,Exceptional,Alpha,2,2
Panorama Manticore,Minion,Fire,9,Elite,Alpha,2,12
Petrosian Cavalry,Minion,Fire,10,Ordinary,Alpha,2,10
Pit Vipers,Minion,Fire,0,Ordinary,Alpha,0,0
Quarrelsome Kobolds,Minion,Fire,33,Exceptional,Alpha,3,25
Raal Dromedary,Minion,Fire,0,Ordinary,Alpha,0,0
Rimland Nomads,Minion,Fire,0,Ordinary,Alpha,0,0
Sacred Scarabs,Minion,Fire,8,Ordinary,Alpha,1,12
Sand Worm,Minion,Fire,10,Ordinary,Alpha,2,8
Scavenging Fiend,Minion,Fire,1,Exceptional,Alpha,1,2
Seasoned Sellsword,Minion,Fire,0,Elite,Alpha,0,0
Sirocco Scorpions,Minion,Fire,0,Ordinary,Alpha,0,0
Swiven Scout,Minion,Fire,6,Exceptional,Alpha,2,6
Tvinnax Berserker,Minion,Fire,0,Exceptional,Alpha,0,0
Vile Imp,Minion,Fire,48,Ordinary,Alpha,3,27
Wayfaring Pilgrim,Minion,Fire,3,Exceptional,Alpha,3,2
Wills-o'-the-Wisp,Minion,Fire,0,Exceptional,Alpha,0,0
Backstab,Magic,Fire,0,Exceptional,Alpha,0,0
Blaze,Magic,Fire,19,Exceptional,Alpha,2,20
Boil,Magic,Fire,0,Ordinary,Alpha,0,0
Cone of Flame,Magic,Fire,2,Exceptional,Alpha,1,4
Critical Strike,Magic,Fire,1,Ordinary,Alpha,1,2
Disintegrate,Magic,Fire,17,Elite,Alpha,2,18
Fireball,Magic,Fire,0,Exceptional,Alpha,0,0
Firebolts,Magic,Fire,23,Ordinary,Alpha,2,20
Flame Wave,Magic,Fire,0,Elite,Alpha,0,0
Heat Ray,Magic,Fire,2,Ordinary,Alpha,1,4
Immolation,Magic,Fire,5,Unique,Alpha,1,10
Incinerate,Magic,Fire,0,Ordinary,Alpha,0,0
Infiltrate,Magic,Fire,14,Elite,Alpha,2,18
Leap Attack,Magic,Fire,0,Exceptional,Alpha,0,0
Mad Dash,Magic,Fire,5,Ordinary,Alpha,2,6
Major Explosion,Magic,Fire,9,Elite,Alpha,2,12
Meteor Shower,Magic,Fire,0,Elite,Alpha,0,0
Minor Explosion,Magic,Fire,15,Ordinary,Alpha,2,20
Pact with the Devil,Magic,Fire,5,Unique,Alpha,1,10
Poison Nova,Magic,Fire,32,Exceptional,Alpha,2,31
Scorched Earth,Magic,Fire,0,Elite,Alpha,0,0
Spin Attack,Magic,Fire,0,Ordinary,Alpha,0,0
Warp Spasm,Magic,Fire,2,Unique,Alpha,1,4
Drought,Aura,Fire,0,Exceptional,Alpha,0,0
Jihad,Aura,Fire,16,Unique,Alpha,1,31
Sandstorm,Aura,Fire,0,Ordinary,Alpha,0,0
Wall of Fire,Aura,Fire,0,Ordinary,Alpha,0,0
Wildfire,Aura,Fire,3,Exceptional,Alpha,3,2
Accursed Albatross,Minion,Water,0,Exceptional,Alpha,0,0
Adept Illusionist,Minion,Water,2,Elite,Alpha,2,2
Anui Undine,Minion,Water,0,Exceptional,Alpha,0,0
Bridge Troll,Minion,Water,0,Exceptional,Alpha,0,0
Brobdingnag Bullfrog,Minion,Water,0,Exceptional,Alpha,0,0
Captain Baldassare,Minion,Water,2,Unique,Alpha,1,4
Coral-Reef Kelpie,Minion,Water,0,Ordinary,Alpha,0,0
Court Jester,Minion,Water,0,Elite,Alpha,0,0
Deep-Sea Mermaids,Minion,Water,8,Ordinary,Alpha,4,4
Diluvian Kraken,Minion,Water,0,Elite,Alpha,0,0
Felbog Frog Men,Minion,Water,0,Exceptional,Alpha,0,0
Fenvale Muse,Minion,Water,0,Ordinary,Alpha,0,0
Fey Changeling,Minion,Water,9,Exceptional,Alpha,3,6
Ghost Ship,Minion,Water,0,Elite,Alpha,0,0
Giant Shark,Minion,Water,0,Exceptional,Alpha,0,0
Great Old One,Minion,Water,1,Unique,Alpha,1,2
Guile Sirens,Minion,Water,0,Exceptional,Alpha,0,0
Lord of Unland,Minion,Water,0,Unique,Alpha,0,0
Megamoeba,Minion,Water,0,Elite,Alpha,0,0
Mother Nature,Minion,Water,0,Unique,Alpha,0,0
Muck Lampreys,Minion,Water,0,Ordinary,Alpha,0,0
Old Salt Anchorman,Minion,Water,0,Ordinary,Alpha,0,0
Ormund Harpooneers,Minion,Water,0,Exceptional,Alpha,0,0
Pirate Ship,Minion,Water,0,Ordinary,Alpha,0,0
Polar Bears,Minion,Water,2,Ordinary,Alpha,2,2
Polar Explorers,Minion,Water,4,Elite,Alpha,2,4
Porcupine Pufferfish,Minion,Water,4,Ordinary,Alpha,2,4
Ruler of Thul,Minion,Water,15,Unique,Alpha,1,29
Sea Raider,Minion,Water,0,Exceptional,Alpha,0,0
Sea Serpent,Minion,Water,0,Ordinary,Alpha,0,0
Sedge Crabs,Minion,Water,0,Ordinary,Alpha,0,0
Seirawan Hydra,Minion,Water,4,Elite,Alpha,2,4
Selfsame Simulacrum,Minion,Water,11,Elite,Alpha,2,14
Sneak Thief,Minion,Water,0,Elite,Alpha,0,0
Swamp Buffalo,Minion,Water,2,Ordinary,Alpha,2,2
Swan Maidens,Minion,Water,0,Ordinary,Alpha,0,0
Tide Naiads,Minion,Water,0,Exceptional,Alpha,0,0
Tringh Constrictor,Minion,Water,0,Exceptional,Alpha,0,0
Tufted Turtles,Minion,Water,12,Ordinary,Alpha,3,8
Unland Angler,Minion,Water,0,Elite,Alpha,0,0
Unland Eel,Minion,Water,0,Exceptional,Alpha,0,0
Yokai Kappas,Minion,Water,1,Elite,Alpha,1,2
Dodge Roll,Magic,Water,2,Exceptional,Alpha,2,2
Drown,Magic,Water,4,Ordinary,Alpha,1,8
Extinguish,Magic,Water,0,Ordinary,Alpha,0,0
Fire Harpoons!,Magic,Water,0,Ordinary,Alpha,0,0
Font of Life,Magic,Water,0,Exceptional,Alpha,0,0
Frost Nova,Magic,Water,0,Exceptional,Alpha,0,0
Geyser,Magic,Water,7,Exceptional,Alpha,2,6
Ice Lance,Magic,Water,2,Ordinary,Alpha,1,4
Marine Voyage,Magic,Water,0,Exceptional,Alpha,0,0
Plague of Frogs,Magic,Water,6,Unique,Alpha,1,12
Pollimorph,Magic,Water,15,Elite,Alpha,2,16
Replication,Magic,Water,4,Elite,Alpha,2,4
Riptide,Magic,Water,21,Ordinary,Alpha,3,14
Shrink,Magic,Water,8,Exceptional,Alpha,2,8
Sleep,Magic,Water,0,Ordinary,Alpha,0,0
Stormy Seas,Magic,Water,0,Exceptional,Alpha,0,0
Twist of Fate,Magic,Water,0,Unique,Alpha,0,0
Upwelling,Magic,Water,0,Exceptional,Alpha,0,0
Wrath of the Sea,Magic,Water,0,Elite,Alpha,0,0
Abundance,Aura,Water,2,Elite,Alpha,2,2
Atlantean Fate,Aura,Water,14,Unique,Alpha,1,27
Blizzard,Aura,Water,0,Ordinary,Alpha,0,0
Flood,Aura,Water,0,Exceptional,Alpha,0,0
Mariner's Curse,Aura,Water,0,Exceptional,Alpha,0,0
Silence,Aura,Water,0,Elite,Alpha,0,0
Wall of Ice,Aura,Water,0,Ordinary,Alpha,0,0
All-terrain Vestments,Artifact,None,0,Elite,Alpha,0,0
Amethyst Core,Artifact,None,7,Unique,Alpha,1,14
Angel's Egg,Artifact,None,22,Elite,Alpha,2,24
Aquamarine Core,Artifact,None,5,Unique,Alpha,1,10
Battering Ram,Artifact,None,0,Exceptional,Alpha,0,0
Belfry,Artifact,None,0,Elite,Alpha,0,0
Black Obelisk,Artifact,None,0,Elite,Alpha,0,0
Blasted Oak,Artifact,None,0,Unique,Alpha,0,0
Buried Treasure,Artifact,None,0,Exceptional,Alpha,0,0
Chains of Prometheus,Artifact,None,1,Elite,Alpha,1,2
Crave Golem,Artifact,None,2,Exceptional,Alpha,2,2
Crown of the Victor,Artifact,None,2,Unique,Alpha,1,4
Devil's Egg,Artifact,None,4,Elite,Alpha,2,4
Doomsday Device,Artifact,None,0,Unique,Alpha,0,0
Drums of Doom,Artifact,None,4,Elite,Alpha,2,4
Erik's Curiosa,Artifact,None,0,Unique,Alpha,0,0
Flaming Sword,Artifact,None,0,Exceptional,Alpha,0,0
Gilded Aegis,Artifact,None,0,Unique,Alpha,0,0
Iron Shackles,Artifact,None,2,Exceptional,Alpha,2,2
Kythera Mechanism,Artifact,None,5,Unique,Alpha,1,10
Land Deed,Artifact,None,0,Elite,Alpha,0,0
Lucky Charm,Artifact,None,0,Exceptional,Alpha,0,0
Maddening Bells,Artifact,None,8,Elite,Alpha,2,8
Magellan Globe,Artifact,None,4,Elite,Alpha,2,4
Magnetic Muzzle,Artifact,None,0,Elite,Alpha,0,0
Mask of Mayhem,Artifact,None,0,Elite,Alpha,0,0
Mix Aer,Artifact,None,1,Elite,Alpha,1,2
Mix Aqua,Artifact,None,2,Elite,Alpha,2,2
Mix Ignis,Artifact,None,4,Elite,Alpha,2,4
Mix Terra,Artifact,None,2,Elite,Alpha,2,2
Onyx Core,Artifact,None,7,Unique,Alpha,1,14
Orb of Ba'al Berith,Artifact,None,3,Unique,Alpha,1,6
Payload Trebuchet,Artifact,None,0,Elite,Alpha,0,0
Pendulum of Peril,Artifact,None,0,Unique,Alpha,0,0
Philosopher's Stone,Artifact,None,22,Unique,Alpha,1,43
Pnakotic Manuscript,Artifact,None,4,Unique,Alpha,1,8
Poisonous Dagger,Artifact,None,2,Exceptional,Alpha,2,2
Purge Juggernaut,Artifact,None,0,Elite,Alpha,0,0
Rolling Boulder,Artifact,None,17,Exceptional,Alpha,2,20
Ruby Core,Artifact,None,8,Unique,Alpha,1,16
Scarecrow,Artifact,None,0,Ordinary,Alpha,0,0
Screaming Skull,Artifact,None,6,Elite,Alpha,2,6
Seven-League Boots,Artifact,None,0,Unique,Alpha,0,0
Siege Ballista,Artifact,None,0,Exceptional,Alpha,0,0
Spear of Destiny,Artifact,None,0,Unique,Alpha,0,0
Sunken Treasure,Artifact,None,0,Exceptional,Alpha,0,0
The Immortal Throne,Artifact,None,0,Unique,Alpha,0,0
Torshammar Trinket,Artifact,None,67,Exceptional,Alpha,2,55
Truesight Crossbow,Artifact,None,0,Exceptional,Alpha,0,0
Undertaker Engine,Artifact,None,0,Elite,Alpha,0,0
Wicker Manikin,Artifact,None,0,Ordinary,Alpha,0,0
Wings of Invention,Artifact,None,0,Exceptional,Alpha,0,0
Cloud City,Site,Air,11,Unique,Alpha,1,22
Dark Tower,Site,Air,48,Ordinary,Alpha,2,61
Gothic Tower,Site,Air,44,Ordinary,Alpha,2,57
Lone Tower,Site,Air,45,Ordinary,Alpha,1,61
Mountain Pass,Site,Air,9,Exceptional,Alpha,2,8
Observatory,Site,Air,18,Elite,Alpha,2,24
Updraft Ridge,Site,Air,4,Exceptional,Alpha,2,4
Watchtower,Site,Air,22,Exceptional,Alpha,2,22
Bedrock,Site,Earth,12,Exceptional,Alpha,3,8
Gnome Hollows,Site,Earth,19,Exceptional,Alpha,2,18
Holy Ground,Site,Earth,13,Exceptional,Alpha,2,12
Humble Village,Site,Earth,4,Ordinary,Alpha,2,4
Kingdom of Agartha,Site,Earth,1,Unique,Alpha,1,2
Pillar of Zeiros,Site,Earth,25,Unique,Alpha,1,49
Quagmire,Site,Earth,32,Exceptional,Alpha,2,25
Rift Valley,Site,Earth,32,Elite,Alpha,2,33
Rustic Village,Site,Earth,4,Ordinary,Alpha,2,4
Secret Tunnel,Site,Earth,1,Exceptional,Alpha,1,2
Simple Village,Site,Earth,12,Ordinary,Alpha,2,10
Vantage Hills,Site,Earth,0,Exceptional,Alpha,0,0
Arid Desert,Site,Fire,41,Ordinary,Alpha,3,31
Dwarven Forge,Site,Fire,1,Elite,Alpha,1,2
Mirage,Site,Fire,6,Elite,Alpha,2,8
Red Desert,Site,Fire,30,Ordinary,Alpha,2,24
Remote Desert,Site,Fire,37,Ordinary,Alpha,3,25
River of Flame,Site,Fire,20,Unique,Alpha,1,39
Shifting Sands,Site,Fire,2,Exceptional,Alpha,1,4
Smokestacks of Gnaak,Site,Fire,18,Unique,Alpha,1,35
Vesuvius,Site,Fire,15,Unique,Alpha,1,29
Autumn River,Site,Water,4,Ordinary,Alpha,4,2
Floodplain,Site,Water,47,Exceptional,Alpha,3,33
Iceberg,Site,Water,0,Exceptional,Alpha,0,0
Island Leviathan,Site,Water,2,Elite,Alpha,2,2
Maelstrom,Site,Water,0,Unique,Alpha,0,0
Spring River,Site,Water,0,Ordinary,Alpha,0,0
Summer River,Site,Water,4,Ordinary,Alpha,4,2
Tadpole Pool,Site,Water,8,Unique,Alpha,1,16
Undertow,Site,Water,1,Exceptional,Alpha,1,2
Aqueduct,Site,"Earth, Water",24,Exceptional,Alpha,3,18
Lighthouse,Site,"Air, Water",29,Exceptional,Alpha,3,22
Oasis,Site,"Fire, Water",22,Exceptional,Alpha,3,16
Pristine Paradise,Site,"Air, Earth, Fire, Water",0,Unique,Alpha,0,0
Ruins,Site,"Air, Fire",51,Exceptional,Alpha,3,35
Steppe,Site,"Earth, Fire",28,Exceptional,Alpha,3,22
The Colour Out of Space,Site,"Air, Earth, Fire, Water",28,Unique,Alpha,1,55
Windmill,Site,"Air, Earth",50,Exceptional,Alpha,3,35
Astral Alcazar,Site,None,2,Elite,Alpha,2,2
Battlefield,Site,None,0,Elite,Alpha,0,0
Boneyard,Site,None,0,Unique,Alpha,0,0
Bottomless Pit,Site,None,5,Elite,Alpha,2,6
Cornerstone,Site,None,0,Exceptional,Alpha,0,0
Crossroads,Site,None,3,Elite,Alpha,2,4
Dome of Osiros,Site,None,1,Unique,Alpha,1,2
Donnybrook Inn,Site,None,0,Unique,Alpha,0,0
Edge of the World,Site,None,0,Elite,Alpha,0,0
Free City,Site,None,21,Exceptional,Alpha,3,16
Great Wall,Site,None,2,Unique,Alpha,1,4
Imperial Road,Site,None,7,Elite,Alpha,2,8
Mirror Realm,Site,None,26,Unique,Alpha,1,51
Mudflow,Site,None,0,Exceptional,Alpha,0,0
Planar Gate,Site,None,0,Elite,Alpha,0,0
Primordial Spring,Site,None,0,Elite,Alpha,0,0
Roots of Yggdrasil,Site,None,0,Unique,Alpha,0,0
Sinkhole,Site,None,14,Elite,Alpha,2,16
Standing Stones,Site,None,0,Elite,Alpha,0,0
The Geistwood,Site,None,2,Unique,Alpha,1,4
Vaults of Zul,Site,None,0,Unique,Alpha,0,0
Avatar of Air,Avatar,None,3,Elite,Alpha,1,6
Avatar of Earth,Avatar,None,1,Elite,Alpha,1,2
Avatar of Fire,Avatar,None,0,Elite,Alpha,0,0
Avatar of Water,Avatar,None,0,Elite,Alpha,0,0
Battlemage,Avatar,None,3,Elite,Alpha,1,6
Deathspeaker,Avatar,None,2,Elite,Alpha,1,4
Elementalist,Avatar,None,1,Elite,Alpha,1,2
Enchantress,Avatar,None,0,Elite,Alpha,0,0
Pathfinder,Avatar,None,2,Unique,Alpha,1,4
Seer,Avatar,None,0,Elite,Alpha,0,0
Sorcerer,Avatar,None,11,Ordinary,Alpha,1,22
Relentless Crowd,Minion,Earth,0,Ordinary,Alpha,0,0
Winter River,Site,Water,1,Ordinary,Alpha,1,2
Sparkmage,Avatar,None,1,Ordinary,Beta,1,2
Geomancer,Avatar,None,0,Ordinary,Beta,0,0
Flamecaller,Avatar,None,4,Ordinary,Beta,1,8
Waveshaper,Avatar,None,0,Ordinary,Beta,0,0
Spellslinger,Avatar,None,0,Ordinary,Beta,0,0
Spire,Site,Air,0,Ordinary,Beta,0,0
Stream,Site,Water,0,Ordinary,Beta,0,0
Valley,Site,Earth,0,Ordinary,Beta,0,0
Wasteland,Site,Fire,1,Ordinary,Beta,1,2
13 Treasures of Britain,Artifact,None,2,Unique,Arthurian Legends,1,4
A Midsummer Night's Dream,Aura,Air,1,Unique,Arthurian Legends,1,2
Amulet of Niniane,Artifact,None,5,Unique,Arthurian Legends,1,10
Annual Fair,Site,None,11,Exceptional,Arthurian Legends,2,14
Arcane Barrage,Magic,Air,17,Elite,Arthurian Legends,2,20
Archimago,Avatar,None,7,Elite,Arthurian Legends,1,14
Arc Lightning,Magic,Air,7,Ordinary,Arthurian Legends,2,6
Attack by Night,Magic,Air,3,Exceptional,Arthurian Legends,2,4
Avalon,Site,"Air, Earth, Fire, Water",0,Unique,Arthurian Legends,0,0
Babbling Brook,Site,Water,14,Exceptional,Arthurian Legends,2,14
Bailey,Artifact,None,0,Exceptional,Arthurian Legends,0,0
Ball Lightning,Magic,Air,0,Elite,Arthurian Legends,0,0
Band of Thieves,Minion,Air,2,Ordinary,Arthurian Legends,2,2
Beacon,Site,Air,29,Exceptional,Arthurian Legends,2,25
Black Knight,Minion,"Fire, Water",2,Exceptional,Arthurian Legends,2,2
Blacksmith Family,Minion,Fire,0,Ordinary,Arthurian Legends,0,0
Bluecap Knockers,Minion,Earth,0,Exceptional,Arthurian Legends,0,0
Blue Knight,Minion,"Air, Water",5,Exceptional,Arthurian Legends,2,6
Blunderbore,Minion,Fire,2,Unique,Arthurian Legends,1,4
Bog,Site,Water,8,Ordinary,Arthurian Legends,3,6
Bonfire,Site,Fire,3,Ordinary,Arthurian Legends,2,4
Boudicca,Minion,Fire,14,Unique,Arthurian Legends,1,27
Bower of Bliss,Site,None,2,Unique,Arthurian Legends,1,4
Briar Patch,Site,Earth,12,Exceptional,Arthurian Legends,3,8
