Name,Type,Element,Count,Rarity,Set,Average_Played,Percent_of_Decks_with_at_least_one_copy
Monastery Gargoyle,Minion,Earth,0,Exceptional,Alpha,0,0
Monster Hunter,Minion,Earth,0,Exceptional,Alpha,0,0
Mordric Druids,Minion,Earth,4,Elite,Alpha,2,2
Mountain Giant,Minion,Earth,0,Elite,Alpha,0,0
Pudge Butcher,Minion,Earth,86,Exceptional,Alpha,3,27
Queen of Midland,Minion,Earth,2,Unique,Alpha,1,2
Root Spider,Minion,Earth,74,Exceptional,Alpha,3,26
Royal Bodyguard,Minion,Earth,29,Elite,Alpha,2,15
Scent Hounds,Minion,Earth,2,Ordinary,Alpha,2,1
Scourge Zombies,Minion,Earth,2,Ordinary,Alpha,2,1
Shield Maidens,Minion,Earth,34,Exceptional,Alpha,2,13
Silver Valkyries,Minion,Earth,0,Elite,Alpha,0,0
Sirian Templar,Minion,Earth,0,Exceptional,Alpha,0,0
Sisters of Silence,Minion,Earth,2,Elite,Alpha,2,1
Slumbering Giantess,Minion,Earth,9,Exceptional,Alpha,3,3
Squirming Mass,Minion,Earth,2,Elite,Alpha,2,1
Stone-gaze Gorgons,Minion,Earth,2,Elite,Alpha,2,1
Tragedy Worrywart,Minion,Earth,3,Exceptional,Alpha,3,1
Vanguard Knights,Minion,Earth,0,Exceptional,Alpha,0,0
Wicked Witch,Minion,Earth,0,Elite,Alpha,0,0
Wild Boars,Minion,Earth,0,Ordinary,Alpha,0,0
Wraetannis Titan,Minion,Earth,4,Elite,Alpha,1,3
Yourke Crossbowmen,Minion,Earth,0,Exceptional,Alpha,0,0
Assorted Animals,Magic,Earth,7,Elite,Alpha,2,4
Border Militia,Magic,Earth,11,Ordinary,Alpha,2,5
Bury,Magic,Earth,63,Ordinary,Alpha,2,32
Call to War,Magic,Earth,4,Exceptional,Alpha,2,2
Cave-In,Magic,Earth,10,Exceptional,Alpha,2,5
Common Sense,Magic,Earth,115,Ordinary,Alpha,3,38
Craterize,Magic,Earth,25,Elite,Alpha,2,12
Dispel,Magic,Earth,38,Ordinary,Alpha,1,30
Divine Healing,Magic,Earth,46,Exceptional,Alpha,2,17
Earthquake,Magic,Earth,73,Elite,Alpha,2,36
Exorcism,Magic,Earth,0,Ordinary,Alpha,0,0
Gigantism,Magic,Earth,25,Unique,Alpha,1,22
Minecart Madness,Magic,Earth,0,Exceptional,Alpha,0,0
Overpower,Magic,Earth,0,Ordinary,Alpha,0,0
Shield Wall,Magic,Earth,0,Exceptional,Alpha,0,0
Star-seeds of Uhr,Magic,Earth,1,Unique,Alpha,1,1
Unravel,Magic,Earth,1,Ordinary,Alpha,1,1
Crusade,Aura,Earth,10,Unique,Alpha,1,9
Entangle Terrain,Aura,Earth,1,Ordinary,Alpha,1,1
Rest in Peace,Aura,Earth,0,Elite,Alpha,0,0
Ancient Dragon,Minion,Fire,3,Elite,Alpha,1,3
Aramos Mercenaries,Minion,Fire,3,Ordinary,Alpha,3,1
Askelon Phoenix,Minion,Fire,31,Elite,Alpha,2,14
Awakened Mummies,Minion,Fire,1,Exceptional,Alpha,1,1
Azuridge Caravan,Minion,"Air, Earth, Fire, None, Water",1,Ordinary,Alpha,1,1
Bane Widow,Minion,Fire,0,Exceptional,Alpha,0,0
Beast of Burden,Minion,Fire,0,Ordinary,Alpha,0,0
Bull Demons of Adum,Minion,Fire,2,Elite,Alpha,2,1
Cauldron Crones,Minion,Fire,0,Ordinary,Alpha,0,0
Cerberus in Chains,Minion,Fire,12,Unique,Alpha,1,11
Clamor of Harpies,Minion,Fire,14,Exceptional,Alpha,2,5
Colicky Dragonettes,Minion,Fire,55,Exceptional,Alpha,2,20
Courtesan Thais,Minion,Fire,25,Unique,Alpha,1,22
Death Dealer,Minion,Fire,11,Unique,Alpha,1,10
Doomsday Prophet,Minion,Fire,0,Unique,Alpha,0,0
Escyllion Cyclops,Minion,Fire,0,Exceptional,Alpha,0,0
Far East Assassin,Minion,Fire,1,Elite,Alpha,1,1
Grosse Poltergeist,Minion,Fire,0,Elite,Alpha,0,0
Hillock Basilisk,Minion,Fire,6,Exceptional,Alpha,2,3
Infernal Legion,Minion,Fire,33,Elite,Alpha,2,17
Karkemish Chimera,Minion,Fire,0,Elite,Alpha,0,0
Lava Salamander,Minion,Fire,4,Exceptional,Alpha,2,2
Maze Minotaur,Minion,Fire,0,Elite,Alpha,0,0
Ogre Goons,Minion,Fire,0,Ordinary,Alpha,0,0
Outback Strider,Minion,Fire,2,Exceptional,Alpha,2,1
Panorama Manticore,Minion,Fire,26,Elite,Alpha,2,15
Petrosian Cavalry,Minion,Fire,24,Ordinary,Alpha,4,5
Pit Vipers,Minion,Fire,2,Ordinary,Alpha,1,2
Quarrelsome Kobolds,Minion,Fire,39,Exceptional,Alpha,3,12
Raal Dromedary,Minion,Fire,0,Ordinary,Alpha,0,0
Rimland Nomads,Minion,Fire,0,Ordinary,Alpha,0,0
Sacred Scarabs,Minion,Fire,10,Ordinary,Alpha,2,4
Sand Worm,Minion,Fire,0,Ordinary,Alpha,0,0
Scavenging Fiend,Minion,Fire,1,Exceptional,Alpha,1,1
Seasoned Sellsword,Minion,Fire,0,Elite,Alpha,0,0
Sirocco Scorpions,Minion,Fire,0,Ordinary,Alpha,0,0
Swiven Scout,Minion,Fire,9,Exceptional,Alpha,2,4
Tvinnax Berserker,Minion,Fire,1,Exceptional,Alpha,1,1
Vile Imp,Minion,Fire,116,Ordinary,Alpha,3,32
Wayfaring Pilgrim,Minion,Fire,6,Exceptional,Alpha,3,2
Wills-o'-the-Wisp,Minion,Fire,2,Exceptional,Alpha,2,1
Backstab,Magic,Fire,0,Exceptional,Alpha,0,0
Blaze,Magic,Fire,20,Exceptional,Alpha,1,14
Boil,Magic,Fire,3,Ordinary,Alpha,2,2
Cone of Flame,Magic,Fire,4,Exceptional,Alpha,1,4
Critical Strike,Magic,Fire,7,Ordinary,Alpha,1,4
Disintegrate,Magic,Fire,44,Elite,Alpha,2,22
Fireball,Magic,Fire,6,Exceptional,Alpha,2,3
Firebolts,Magic,Fire,19,Ordinary,Alpha,2,11
Flame Wave,Magic,Fire,1,Elite,Alpha,1,1
Heat Ray,Magic,Fire,12,Ordinary,Alpha,2,7
Immolation,Magic,Fire,8,Unique,Alpha,1,7
Incinerate,Magic,Fire,4,Ordinary,Alpha,2,2
Infiltrate,Magic,Fire,49,Elite,Alpha,2,28
Leap Attack,Magic,Fire,2,Exceptional,Alpha,1,2
Mad Dash,Magic,Fire,16,Ordinary,Alpha,3,4
Major Explosion,Magic,Fire,19,Elite,Alpha,1,12
Meteor Shower,Magic,Fire,0,Elite,Alpha,0,0
Minor Explosion,Magic,Fire,36,Ordinary,Alpha,2,21
Pact with the Devil,Magic,Fire,20,Unique,Alpha,1,18
Poison Nova,Magic,Fire,54,Exceptional,Alpha,2,28
Scorched Earth,Magic,Fire,0,Elite,Alpha,0,0
Spin Attack,Magic,Fire,1,Ordinary,Alpha,1,1
Warp Spasm,Magic,Fire,11,Unique,Alpha,1,10
Drought,Aura,Fire,0,Exceptional,Alpha,0,0
Jihad,Aura,Fire,25,Unique,Alpha,1,22
Sandstorm,Aura,Fire,0,Ordinary,Alpha,0,0
Wall of Fire,Aura,Fire,0,Ordinary,Alpha,0,0
Wildfire,Aura,Fire,3,Exceptional,Alpha,3,1
Accursed Albatross,Minion,Water,2,Exceptional,Alpha,2,1
Adept Illusionist,Minion,Water,12,Elite,Alpha,2,5
Anui Undine,Minion,Water,9,Exceptional,Alpha,2,4
Bridge Troll,Minion,Water,0,Exceptional,Alpha,0,0
Brobdingnag Bullfrog,Minion,Water,1,Exceptional,Alpha,1,1
Captain Baldassare,Minion,Water,7,Unique,Alpha,1,6
Coral-Reef Kelpie,Minion,Water,0,Ordinary,Alpha,0,0
Court Jester,Minion,Water,0,Elite,Alpha,0,0
Deep-Sea Mermaids,Minion,Water,3,Ordinary,Alpha,3,1
Diluvian Kraken,Minion,Water,3,Elite,Alpha,1,3
Felbog Frog Men,Minion,Water,0,Exceptional,Alpha,0,0
Fenvale Muse,Minion,Water,2,Ordinary,Alpha,1,2
Fey Changeling,Minion,Water,9,Exceptional,Alpha,2,4
Ghost Ship,Minion,Water,4,Elite,Alpha,2,2
Giant Shark,Minion,Water,1,Exceptional,Alpha,1,1
Great Old One,Minion,Water,4,Unique,Alpha,1,4
Guile Sirens,Minion,Water,0,Exceptional,Alpha,0,0
Lord of Unland,Minion,Water,6,Unique,Alpha,1,5
Megamoeba,Minion,Water,0,Elite,Alpha,0,0
Mother Nature,Minion,Water,1,Unique,Alpha,1,1
Muck Lampreys,Minion,Water,0,Ordinary,Alpha,0,0
Old Salt Anchorman,Minion,Water,3,Ordinary,Alpha,2,2
Ormund Harpooneers,Minion,Water,0,Exceptional,Alpha,0,0
Pirate Ship,Minion,Water,12,Ordinary,Alpha,4,3
Polar Bears,Minion,Water,4,Ordinary,Alpha,4,1
Polar Explorers,Minion,Water,14,Elite,Alpha,2,6
Porcupine Pufferfish,Minion,Water,13,Ordinary,Alpha,2,5
Ruler of Thul,Minion,Water,39,Unique,Alpha,1,35
Sea Raider,Minion,Water,5,Exceptional,Alpha,2,2
Sea Serpent,Minion,Water,0,Ordinary,Alpha,0,0
Sedge Crabs,Minion,Water,0,Ordinary,Alpha,0,0
Seirawan Hydra,Minion,Water,24,Elite,Alpha,2,13
Selfsame Simulacrum,Minion,Water,32,Elite,Alpha,2,15
Sneak Thief,Minion,Water,0,Elite,Alpha,0,0
Swamp Buffalo,Minion,Water,0,Ordinary,Alpha,0,0
Swan Maidens,Minion,Water,0,Ordinary,Alpha,0,0
Tide Naiads,Minion,Water,0,Exceptional,Alpha,0,0
Tringh Constrictor,Minion,Water,0,Exceptional,Alpha,0,0
Tufted Turtles,Minion,Water,24,Ordinary,Alpha,3,8
Unland Angler,Minion,Water,4,Elite,Alpha,1,3
Unland Eel,Minion,Water,2,Exceptional,Alpha,2,1
Yokai Kappas,Minion,Water,0,Elite,Alpha,0,0
Dodge Roll,Magic,Water,0,Exceptional,Alpha,0,0
Drown,Magic,Water,16,Ordinary,Alpha,2,8
Extinguish,Magic,Water,0,Ordinary,Alpha,0,0
Fire Harpoons!,Magic,Water,2,Ordinary,Alpha,2,1
Font of Life,Magic,Water,2,Exceptional,Alpha,2,1
Frost Nova,Magic,Water,0,Exceptional,Alpha,0,0
Geyser,Magic,Water,25,Exceptional,Alpha,2,12
Ice Lance,Magic,Water,3,Ordinary,Alpha,1,3
Marine Voyage,Magic,Water,0,Exceptional,Alpha,0,0
Plague of Frogs,Magic,Water,21,Unique,Alpha,1,19
Pollimorph,Magic,Water,37,Elite,Alpha,2,17
Replication,Magic,Water,6,Elite,Alpha,2,4
Riptide,Magic,Water,33,Ordinary,Alpha,3,11
Shrink,Magic,Water,16,Exceptional,Alpha,2,7
Sleep,Magic,Water,2,Ordinary,Alpha,1,2
Stormy Seas,Magic,Water,3,Exceptional,Alpha,2,2
Twist of Fate,Magic,Water,1,Unique,Alpha,1,1
Upwelling,Magic,Water,0,Exceptional,Alpha,0,0
Wrath of the Sea,Magic,Water,1,Elite,Alpha,1,1
Abundance,Aura,Water,6,Elite,Alpha,2,3
Atlantean Fate,Aura,Water,41,Unique,Alpha,1,37
Blizzard,Aura,Water,0,Ordinary,Alpha,0,0
Flood,Aura,Water,8,Exceptional,Alpha,3,3
Mariner's Curse,Aura,Water,3,Exceptional,Alpha,2,2
Silence,Aura,Water,5,Elite,Alpha,2,3
Wall of Ice,Aura,Water,0,Ordinary,Alpha,0,0
All-terrain Vestments,Artifact,None,0,Elite,Alpha,0,0
Amethyst Core,Artifact,None,31,Unique,Alpha,1,28
Angel's Egg,Artifact,None,16,Elite,Alpha,2,8
Aquamarine Core,Artifact,None,15,Unique,Alpha,1,13
Battering Ram,Artifact,None,0,Exceptional,Alpha,0,0
Belfry,Artifact,None,1,Elite,Alpha,1,1
Black Obelisk,Artifact,None,0,Elite,Alpha,0,0
Blasted Oak,Artifact,None,1,Unique,Alpha,1,1
Buried Treasure,Artifact,None,0,Exceptional,Alpha,0,0
Chains of Prometheus,Artifact,None,9,Elite,Alpha,2,4
Crave Golem,Artifact,None,5,Exceptional,Alpha,2,2
Crown of the Victor,Artifact,None,3,Unique,Alpha,1,3
Devil's Egg,Artifact,None,2,Elite,Alpha,2,1
Doomsday Device,Artifact,None,2,Unique,Alpha,1,2
Drums of Doom,Artifact,None,18,Elite,Alpha,2,10
Erik's Curiosa,Artifact,None,0,Unique,Alpha,0,0
Flaming Sword,Artifact,None,4,Exceptional,Alpha,1,3
Gilded Aegis,Artifact,None,1,Unique,Alpha,1,1
Iron Shackles,Artifact,None,5,Exceptional,Alpha,2,3
Kythera Mechanism,Artifact,None,6,Unique,Alpha,1,5
Land Deed,Artifact,None,0,Elite,Alpha,0,0
Lucky Charm,Artifact,None,0,Exceptional,Alpha,0,0
Maddening Bells,Artifact,None,1,Elite,Alpha,1,1
Magellan Globe,Artifact,None,1,Elite,Alpha,1,1
Magnetic Muzzle,Artifact,None,0,Elite,Alpha,0,0
Mask of Mayhem,Artifact,None,15,Elite,Alpha,2,9
Mix Aer,Artifact,None,7,Elite,Alpha,1,4
Mix Aqua,Artifact,None,7,Elite,Alpha,2,4
Mix Ignis,Artifact,None,9,Elite,Alpha,2,5
Mix Terra,Artifact,None,3,Elite,Alpha,1,3
Onyx Core,Artifact,None,21,Unique,Alpha,1,19
Orb of Ba'al Berith,Artifact,None,5,Unique,Alpha,1,4
Payload Trebuchet,Artifact,None,0,Elite,Alpha,0,0
Pendulum of Peril,Artifact,None,0,Unique,Alpha,0,0
Philosopher's Stone,Artifact,None,28,Unique,Alpha,1,25
Pnakotic Manuscript,Artifact,None,5,Unique,Alpha,1,4
Poisonous Dagger,Artifact,None,7,Exceptional,Alpha,1,4
Purge Juggernaut,Artifact,None,0,Elite,Alpha,0,0
Rolling Boulder,Artifact,None,25,Exceptional,Alpha,2,10
Ruby Core,Artifact,None,21,Unique,Alpha,1,19
Scarecrow,Artifact,None,1,Ordinary,Alpha,1,1
Screaming Skull,Artifact,None,17,Elite,Alpha,2,10
Seven-League Boots,Artifact,None,1,Unique,Alpha,1,1
Siege Ballista,Artifact,None,0,Exceptional,Alpha,0,0
Spear of Destiny,Artifact,None,1,Unique,Alpha,1,1
Sunken Treasure,Artifact,None,0,Exceptional,Alpha,0,0
The Immortal Throne,Artifact,None,1,Unique,Alpha,1,1
Torshammar Trinket,Artifact,None,165,Exceptional,Alpha,2,61
Truesight Crossbow,Artifact,None,1,Exceptional,Alpha,1,1
Undertaker Engine,Artifact,None,0,Elite,Alpha,0,0
Wicker Manikin,Artifact,None,0,Ordinary,Alpha,0,0
Wings of Invention,Artifact,None,0,Exceptional,Alpha,0,0
Cloud City,Site,Air,24,Unique,Alpha,1,21
Dark Tower,Site,Air,97,Ordinary,Alpha,2,54
Gothic Tower,Site,Air,100,Ordinary,Alpha,2,57
Lone Tower,Site,Air,98,Ordinary,Alpha,2,56
Mountain Pass,Site,Air,11,Exceptional,Alpha,2,6
Observatory,Site,Air,57,Elite,Alpha,2,33
Updraft Ridge,Site,Air,9,Exceptional,Alpha,2,5
Watchtower,Site,Air,41,Exceptional,Alpha,2,21
Bedrock,Site,Earth,60,Exceptional,Alpha,3,20
Gnome Hollows,Site,Earth,39,Exceptional,Alpha,2,14
Holy Ground,Site,Earth,30,Exceptional,Alpha,2,12
Humble Village,Site,Earth,22,Ordinary,Alpha,2,9
Kingdom of Agartha,Site,Earth,5,Unique,Alpha,1,4
Pillar of Zeiros,Site,Earth,42,Unique,Alpha,1,38
Quagmire,Site,Earth,17,Exceptional,Alpha,2,7
Rift Valley,Site,Earth,68,Elite,Alpha,2,32
Rustic Village,Site,Earth,21,Ordinary,Alpha,2,8
Secret Tunnel,Site,Earth,0,Exceptional,Alpha,0,0
Simple Village,Site,Earth,9,Ordinary,Alpha,2,4
Vantage Hills,Site,Earth,0,Exceptional,Alpha,0,0
Arid Desert,Site,Fire,72,Ordinary,Alpha,2,29
Dwarven Forge,Site,Fire,7,Elite,Alpha,1,6
Mirage,Site,Fire,16,Elite,Alpha,1,12
Red Desert,Site,Fire,81,Ordinary,Alpha,2,32
Remote Desert,Site,Fire,70,Ordinary,Alpha,2,28
River of Flame,Site,Fire,33,Unique,Alpha,1,29
Shifting Sands,Site,Fire,13,Exceptional,Alpha,1,9
Smokestacks of Gnaak,Site,Fire,35,Unique,Alpha,1,31
Vesuvius,Site,Fire,28,Unique,Alpha,1,25
Autumn River,Site,Water,14,Ordinary,Alpha,3,4
Floodplain,Site,Water,114,Exceptional,Alpha,3,38
Iceberg,Site,Water,0,Exceptional,Alpha,0,0
Island Leviathan,Site,Water,13,Elite,Alpha,2,6
Maelstrom,Site,Water,10,Unique,Alpha,1,9
Spring River,Site,Water,20,Ordinary,Alpha,3,6
Summer River,Site,Water,12,Ordinary,Alpha,2,5
Tadpole Pool,Site,Water,22,Unique,Alpha,1,20
Undertow,Site,Water,26,Exceptional,Alpha,2,11
Aqueduct,Site,"Earth, Water",44,Exceptional,Alpha,3,15
Lighthouse,Site,"Air, Water",84,Exceptional,Alpha,3,28
Oasis,Site,"Fire, Water",83,Exceptional,Alpha,3,28
Pristine Paradise,Site,"Air, Earth, Fire, Water",8,Unique,Alpha,1,7
Ruins,Site,"Air, Fire",91,Exceptional,Alpha,2,33
Steppe,Site,"Earth, Fire",73,Exceptional,Alpha,3,26
The Colour Out of Space,Site,"Air, Earth, Fire, Water",49,Unique,Alpha,1,44
Windmill,Site,"Air, Earth",115,Exceptional,Alpha,3,37
Astral Alcazar,Site,None,0,Elite,Alpha,0,0
Battlefield,Site,None,0,Elite,Alpha,0,0
Boneyard,Site,None,7,Unique,Alpha,1,6
Bottomless Pit,Site,None,23,Elite,Alpha,2,12
Cornerstone,Site,None,1,Exceptional,Alpha,1,1
Crossroads,Site,None,20,Elite,Alpha,1,14
Dome of Osiros,Site,None,5,Unique,Alpha,1,4
Donnybrook Inn,Site,None,0,Unique,Alpha,0,0
Edge of the World,Site,None,0,Elite,Alpha,0,0
Free City,Site,None,20,Exceptional,Alpha,2,8
Great Wall,Site,None,4,Unique,Alpha,1,4
Imperial Road,Site,None,7,Elite,Alpha,2,4
Mirror Realm,Site,None,68,Unique,Alpha,1,61
Mudflow,Site,None,1,Exceptional,Alpha,1,1
Planar Gate,Site,None,1,Elite,Alpha,1,1
Primordial Spring,Site,None,4,Elite,Alpha,1,3
Roots of Yggdrasil,Site,None,6,Unique,Alpha,1,5
Sinkhole,Site,None,46,Elite,Alpha,2,21
Standing Stones,Site,None,2,Elite,Alpha,2,1
The Geistwood,Site,None,5,Unique,Alpha,1,4
Vaults of Zul,Site,None,1,Unique,Alpha,1,1
Avatar of Air,Avatar,None,6,Elite,Alpha,1,5
Avatar of Earth,Avatar,None,6,Elite,Alpha,1,5
Avatar of Fire,Avatar,None,0,Elite,Alpha,0,0
Avatar of Water,Avatar,None,0,Elite,Alpha,0,0
Battlemage,Avatar,None,10,Elite,Alpha,1,9
Deathspeaker,Avatar,None,4,Elite,Alpha,1,4
Elementalist,Avatar,None,9,Elite,Alpha,1,8
Enchantress,Avatar,None,2,Elite,Alpha,1,2
Pathfinder,Avatar,None,7,Unique,Alpha,1,6
Seer,Avatar,None,0,Elite,Alpha,0,0
Sorcerer,Avatar,None,17,Ordinary,Alpha,1,15
Relentless Crowd,Minion,Earth,0,Ordinary,Alpha,0,0
Winter River,Site,Water,2,Ordinary,Alpha,1,2
Sparkmage,Avatar,None,1,Ordinary,Beta,1,1
Geomancer,Avatar,None,1,Ordinary,Beta,1,1
Flamecaller,Avatar,None,1,Ordinary,Beta,1,1
Waveshaper,Avatar,None,6,Ordinary,Beta,1,5
Spellslinger,Avatar,None,0,Ordinary,Beta,0,0
Spire,Site,Air,1,Ordinary,Beta,1,1
Stream,Site,Water,0,Ordinary,Beta,0,0
Valley,Site,Earth,0,Ordinary,Beta,0,0
Wasteland,Site,Fire,5,Ordinary,Beta,1,4
13 Treasures of Britain,Artifact,None,2,Unique,Arthurian Legends,1,2
A Midsummer Night's Dream,Aura,Air,0,Unique,Arthurian Legends,0,0
Amulet of Niniane,Artifact,None,12,Unique,Arthurian Legends,1,11
Annual Fair,Site,None,22,Exceptional,Arthurian Legends,1,14
Arcane Barrage,Magic,Air,17,Elite,Arthurian Legends,2,9
Archimago,Avatar,None,7,Elite,Arthurian Legends,1,6
Arc Lightning,Magic,Air,8,Ordinary,Arthurian Legends,2,4
Attack by Night,Magic,Air,7,Exceptional,Arthurian Legends,2,4
Avalon,Site,"Air, Earth, Fire, Water",2,Unique,Arthurian Legends,1,2
Babbling Brook,Site,Water,33,Exceptional,Arthurian Legends,2,12
Bailey,Artifact,None,3,Exceptional,Arthurian Legends,2,2
Ball Lightning,Magic,Air,3,Elite,Arthurian Legends,1,3
Band of Thieves,Minion,Air,0,Ordinary,Arthurian Legends,0,0
Beacon,Site,Air,46,Exceptional,Arthurian Legends,2,25
Black Knight,Minion,"Fire, Water",4,Exceptional,Arthurian Legends,2,2
Blacksmith Family,Minion,Fire,0,Ordinary,Arthurian Legends,0,0
Bluecap Knockers,Minion,Earth,4,Exceptional,Arthurian Legends,2,2
Blue Knight,Minion,"Air, Water",13,Exceptional,Arthurian Legends,3,4
Blunderbore,Minion,Fire,0,Unique,Arthurian Legends,0,0
Bog,Site,Water,14,Ordinary,Arthurian Legends,2,5
Bonfire,Site,Fire,10,Ordinary,Arthurian Legends,1,7
Boudicca,Minion,Fire,32,Unique,Arthurian Legends,1,29
Bower of Bliss,Site,None,3,Unique,Arthurian Legends,1,3
Briar Patch,Site,Earth,21,Exceptional,Arthurian Legends,3,7
