Name,Type,Element,Count,Rarity,Set,Average_Played,Percent_of_Decks_with_at_least_one_copy
Meteor Shower,Magic,Fire,0,Elite,Alpha,0,0
Minor Explosion,Magic,Fire,1,Ordinary,Alpha,1,12
Pact with the Devil,Magic,Fire,1,Unique,Alpha,1,12
Poison Nova,Magic,Fire,8,Exceptional,Alpha,2,50
Scorched Earth,Magic,Fire,0,Elite,Alpha,0,0
Spin Attack,Magic,Fire,0,Ordinary,Alpha,0,0
Warp Spasm,Magic,Fire,0,Unique,Alpha,0,0
Drought,Aura,Fire,0,Exceptional,Alpha,0,0
Jihad,Aura,Fire,2,Unique,Alpha,1,25
Sandstorm,Aura,Fire,0,Ordinary,Alpha,0,0
Wall of Fire,Aura,Fire,0,Ordinary,Alpha,0,0
Wildfire,Aura,Fire,0,Exceptional,Alpha,0,0
Accursed Albatross,Minion,Water,0,Exceptional,Alpha,0,0
Adept Illusionist,Minion,Water,0,Elite,Alpha,0,0
Anui Undine,Minion,Water,0,Exceptional,Alpha,0,0
Bridge Troll,Minion,Water,0,Exceptional,Alpha,0,0
Brobdingnag Bullfrog,Minion,Water,0,Exceptional,Alpha,0,0
Captain Baldassare,Minion,Water,0,Unique,Alpha,0,0
Coral-Reef Kelpie,Minion,Water,0,Ordinary,Alpha,0,0
Court Jester,Minion,Water,0,Elite,Alpha,0,0
Deep-Sea Mermaids,Minion,Water,0,Ordinary,Alpha,0,0
Diluvian Kraken,Minion,Water,0,Elite,Alpha,0,0
Felbog Frog Men,Minion,Water,0,Exceptional,Alpha,0,0
Fenvale Muse,Minion,Water,0,Ordinary,Alpha,0,0
Fey Changeling,Minion,Water,0,Exceptional,Alpha,0,0
Ghost Ship,Minion,Water,0,Elite,Alpha,0,0
Giant Shark,Minion,Water,0,Exceptional,Alpha,0,0
Great Old One,Minion,Water,0,Unique,Alpha,0,0
Guile Sirens,Minion,Water,0,Exceptional,Alpha,0,0
Lord of Unland,Minion,Water,0,Unique,Alpha,0,0
Megamoeba,Minion,Water,0,Elite,Alpha,0,0
Mother Nature,Minion,Water,0,Unique,Alpha,0,0
Muck Lampreys,Minion,Water,0,Ordinary,Alpha,0,0
Old Salt Anchorman,Minion,Water,0,Ordinary,Alpha,0,0
Ormund Harpooneers,Minion,Water,0,Exceptional,Alpha,0,0
Pirate Ship,Minion,Water,0,Ordinary,Alpha,0,0
Polar Bears,Minion,Water,0,Ordinary,Alpha,0,0
Polar Explorers,Minion,Water,0,Elite,Alpha,0,0
Porcupine Pufferfish,Minion,Water,0,Ordinary,Alpha,0,0
Ruler of Thul,Minion,Water,0,Unique,Alpha,0,0
Sea Raider,Minion,Water,0,Exceptional,Alpha,0,0
Sea Serpent,Minion,Water,0,Ordinary,Alpha,0,0
Sedge Crabs,Minion,Water,0,Ordinary,Alpha,0,0
Seirawan Hydra,Minion,Water,0,Elite,Alpha,0,0
Selfsame Simulacrum,Minion,Water,0,Elite,Alpha,0,0
Sneak Thief,Minion,Water,0,Elite,Alpha,0,0
Swamp Buffalo,Minion,Water,0,Ordinary,Alpha,0,0
Swan Maidens,Minion,Water,0,Ordinary,Alpha,0,0
Tide Naiads,Minion,Water,0,Exceptional,Alpha,0,0
Tringh Constrictor,Minion,Water,0,Exceptional,Alpha,0,0
Tufted Turtles,Minion,Water,2,Ordinary,Alpha,2,12
Unland Angler,Minion,Water,0,Elite,Alpha,0,0
Unland Eel,Minion,Water,0,Exceptional,Alpha,0,0
Yokai Kappas,Minion,Water,0,Elite,Alpha,0,0
Dodge Roll,Magic,Water,0,Exceptional,Alpha,0,0
Drown,Magic,Water,0,Ordinary,Alpha,0,0
Extinguish,Magic,Water,0,Ordinary,Alpha,0,0
Fire Harpoons!,Magic,Water,0,Ordinary,Alpha,0,0
Font of Life,Magic,Water,0,Exceptional,Alpha,0,0
Frost Nova,Magic,Water,0,Exceptional,Alpha,0,0
Geyser,Magic,Water,0,Exceptional,Alpha,0,0
Ice Lance,Magic,Water,0,Ordinary,Alpha,0,0
Marine Voyage,Magic,Water,0,Exceptional,Alpha,0,0
Plague of Frogs,Magic,Water,0,Unique,Alpha,0,0
Pollimorph,Magic,Water,0,Elite,Alpha,0,0
Replication,Magic,Water,0,Elite,Alpha,0,0
Riptide,Magic,Water,4,Ordinary,Alpha,4,12
Shrink,Magic,Water,0,Exceptional,Alpha,0,0
Sleep,Magic,Water,0,Ordinary,Alpha,0,0
Stormy Seas,Magic,Water,0,Exceptional,Alpha,0,0
Twist of Fate,Magic,Water,0,Unique,Alpha,0,0
Upwelling,Magic,Water,0,Exceptional,Alpha,0,0
Wrath of the Sea,Magic,Water,0,Elite,Alpha,0,0
Abundance,Aura,Water,0,Elite,Alpha,0,0
Atlantean Fate,Aura,Water,1,Unique,Alpha,1,12
Blizzard,Aura,Water,0,Ordinary,Alpha,0,0
Flood,Aura,Water,0,Exceptional,Alpha,0,0
Mariner's Curse,Aura,Water,3,Exceptional,Alpha,3,12
Silence,Aura,Water,0,Elite,Alpha,0,0
Wall of Ice,Aura,Water,0,Ordinary,Alpha,0,0
All-terrain Vestments,Artifact,None,0,Elite,Alpha,0,0
Amethyst Core,Artifact,None,2,Unique,Alpha,1,25
Angel's Egg,Artifact,None,6,Elite,Alpha,2,38
Aquamarine Core,Artifact,None,1,Unique,Alpha,1,12
Battering Ram,Artifact,None,0,Exceptional,Alpha,0,0
Belfry,Artifact,None,0,Elite,Alpha,0,0
Black Obelisk,Artifact,None,0,Elite,Alpha,0,0
Blasted Oak,Artifact,None,0,Unique,Alpha,0,0
Buried Treasure,Artifact,None,0,Exceptional,Alpha,0,0
Chains of Prometheus,Artifact,None,0,Elite,Alpha,0,0
Crave Golem,Artifact,None,2,Exceptional,Alpha,2,12
Crown of the Victor,Artifact,None,1,Unique,Alpha,1,12
Devil's Egg,Artifact,None,0,Elite,Alpha,0,0
Doomsday Device,Artifact,None,0,Unique,Alpha,0,0
Drums of Doom,Artifact,None,0,Elite,Alpha,0,0
Erik's Curiosa,Artifact,None,0,Unique,Alpha,0,0
Flaming Sword,Artifact,None,1,Exceptional,Alpha,1,12
Gilded Aegis,Artifact,None,0,Unique,Alpha,0,0
Iron Shackles,Artifact,None,0,Exceptional,Alpha,0,0
Kythera Mechanism,Artifact,None,0,Unique,Alpha,0,0
Land Deed,Artifact,None,0,Elite,Alpha,0,0
Lucky Charm,Artifact,None,0,Exceptional,Alpha,0,0
Maddening Bells,Artifact,None,0,Elite,Alpha,0,0
Magellan Globe,Artifact,None,0,Elite,Alpha,0,0
Magnetic Muzzle,Artifact,None,0,Elite,Alpha,0,0
Mask of Mayhem,Artifact,None,0,Elite,Alpha,0,0
Mix Aer,Artifact,None,0,Elite,Alpha,0,0
Mix Aqua,Artifact,None,0,Elite,Alpha,0,0
Mix Ignis,Artifact,None,0,Elite,Alpha,0,0
Mix Terra,Artifact,None,0,Elite,Alpha,0,0
Onyx Core,Artifact,None,2,Unique,Alpha,1,25
Orb of Ba'al Berith,Artifact,None,1,Unique,Alpha,1,12
Payload Trebuchet,Artifact,None,0,Elite,Alpha,0,0
Pendulum of Peril,Artifact,None,1,Unique,Alpha,1,12
Philosopher's Stone,Artifact,None,7,Unique,Alpha,1,88
Pnakotic Manuscript,Artifact,None,0,Unique,Alpha,0,0
Poisonous Dagger,Artifact,None,0,Exceptional,Alpha,0,0
Purge Juggernaut,Artifact,None,0,Elite,Alpha,0,0
Rolling Boulder,Artifact,None,3,Exceptional,Alpha,3,12
Ruby Core,Artifact,None,3,Unique,Alpha,1,38
Scarecrow,Artifact,None,0,Ordinary,Alpha,0,0
Screaming Skull,Artifact,None,1,Elite,Alpha,1,12
Seven-League Boots,Artifact,None,0,Unique,Alpha,0,0
Siege Ballista,Artifact,None,0,Exceptional,Alpha,0,0
Spear of Destiny,Artifact,None,0,Unique,Alpha,0,0
Sunken Treasure,Artifact,None,0,Exceptional,Alpha,0,0
The Immortal Throne,Artifact,None,0,Unique,Alpha,0,0
Torshammar Trinket,Artifact,None,8,Exceptional,Alpha,2,50
Truesight Crossbow,Artifact,None,0,Exceptional,Alpha,0,0
Undertaker Engine,Artifact,None,0,Elite,Alpha,0,0
Wicker Manikin,Artifact,None,0,Ordinary,Alpha,0,0
Wings of Invention,Artifact,None,0,Exceptional,Alpha,0,0
Cloud City,Site,Air,2,Unique,Alpha,1,25
Dark Tower,Site,Air,11,Ordinary,Alpha,2,75
Gothic Tower,Site,Air,10,Ordinary,Alpha,2,75
Lone Tower,Site,Air,10,Ordinary,Alpha,2,75
Mountain Pass,Site,Air,0,Exceptional,Alpha,0,0
Observatory,Site,Air,4,Elite,Alpha,2,25
Updraft Ridge,Site,Air,0,Exceptional,Alpha,0,0
Watchtower,Site,Air,4,Exceptional,Alpha,2,25
Bedrock,Site,Earth,0,Exceptional,Alpha,0,0
Gnome Hollows,Site,Earth,6,Exceptional,Alpha,2,38
Holy Ground,Site,Earth,3,Exceptional,Alpha,3,12
Humble Village,Site,Earth,0,Ordinary,Alpha,0,0
Kingdom of Agartha,Site,Earth,0,Unique,Alpha,0,0
Pillar of Zeiros,Site,Earth,4,Unique,Alpha,1,50
Quagmire,Site,Earth,6,Exceptional,Alpha,3,25
Rift Valley,Site,Earth,8,Elite,Alpha,2,50
Rustic Village,Site,Earth,0,Ordinary,Alpha,0,0
Secret Tunnel,Site,Earth,0,Exceptional,Alpha,0,0
Simple Village,Site,Earth,0,Ordinary,Alpha,0,0
Vantage Hills,Site,Earth,0,Exceptional,Alpha,0,0
Arid Desert,Site,Fire,2,Ordinary,Alpha,2,12
Dwarven Forge,Site,Fire,1,Elite,Alpha,1,12
Mirage,Site,Fire,0,Elite,Alpha,0,0
Red Desert,Site,Fire,1,Ordinary,Alpha,1,12
Remote Desert,Site,Fire,10,Ordinary,Alpha,3,38
River of Flame,Site,Fire,2,Unique,Alpha,1,25
Shifting Sands,Site,Fire,0,Exceptional,Alpha,0,0
Smokestacks of Gnaak,Site,Fire,3,Unique,Alpha,1,38
Vesuvius,Site,Fire,1,Unique,Alpha,1,12
Autumn River,Site,Water,0,Ordinary,Alpha,0,0
Floodplain,Site,Water,3,Exceptional,Alpha,3,12
Iceberg,Site,Water,0,Exceptional,Alpha,0,0
Island Leviathan,Site,Water,2,Elite,Alpha,2,12
Maelstrom,Site,Water,0,Unique,Alpha,0,0
Spring River,Site,Water,0,Ordinary,Alpha,0,0
Summer River,Site,Water,0,Ordinary,Alpha,0,0
Tadpole Pool,Site,Water,1,Unique,Alpha,1,12
Undertow,Site,Water,3,Exceptional,Alpha,3,12
Aqueduct,Site,"Earth, Water",3,Exceptional,Alpha,3,12
Lighthouse,Site,"Air, Water",3,Exceptional,Alpha,3,12
Oasis,Site,"Fire, Water",3,Exceptional,Alpha,3,12
Pristine Paradise,Site,"Air, Earth, Fire, Water",0,Unique,Alpha,0,0
Ruins,Site,"Air, Fire",14,Exceptional,Alpha,3,62
Steppe,Site,"Earth, Fire",8,Exceptional,Alpha,3,38
The Colour Out of Space,Site,"Air, Earth, Fire, Water",6,Unique,Alpha,1,75
Windmill,Site,"Air, Earth",9,Exceptional,Alpha,3,38
Astral Alcazar,Site,None,0,Elite,Alpha,0,0
Battlefield,Site,None,0,Elite,Alpha,0,0
Boneyard,Site,None,0,Unique,Alpha,0,0
Bottomless Pit,Site,None,0,Elite,Alpha,0,0
Cornerstone,Site,None,0,Exceptional,Alpha,0,0
Crossroads,Site,None,2,Elite,Alpha,2,12
Dome of Osiros,Site,None,0,Unique,Alpha,0,0
Donnybrook Inn,Site,None,0,Unique,Alpha,0,0
Edge of the World,Site,None,0,Elite,Alpha,0,0
Free City,Site,None,3,Exceptional,Alpha,3,12
Great Wall,Site,None,0,Unique,Alpha,0,0
Imperial Road,Site,None,4,Elite,Alpha,2,25
Mirror Realm,Site,None,6,Unique,Alpha,1,75
Mudflow,Site,None,0,Exceptional,Alpha,0,0
Planar Gate,Site,None,0,Elite,Alpha,0,0
Primordial Spring,Site,None,0,Elite,Alpha,0,0
Roots of Yggdrasil,Site,None,0,Unique,Alpha,0,0
Sinkhole,Site,None,2,Elite,Alpha,2,12
Standing Stones,Site,None,0,Elite,Alpha,0,0
The Geistwood,Site,None,0,Unique,Alpha,0,0
Vaults of Zul,Site,None,0,Unique,Alpha,0,0
Avatar of Air,Avatar,None,1,Elite,Alpha,1,12
Avatar of Earth,Avatar,None,0,Elite,Alpha,0,0
Avatar of Fire,Avatar,None,0,Elite,Alpha,0,0
Avatar of Water,Avatar,None,0,Elite,Alpha,0,0
Battlemage,Avatar,None,1,Elite,Alpha,1,12
Deathspeaker,Avatar,None,1,Elite,Alpha,1,12
Elementalist,Avatar,None,1,Elite,Alpha,1,12
Enchantress,Avatar,None,0,Elite,Alpha,0,0
Pathfinder,Avatar,None,0,Unique,Alpha,0,0
Seer,Avatar,None,0,Elite,Alpha,0,0
Sorcerer,Avatar,None,2,Ordinary,Alpha,1,25
Relentless Crowd,Minion,Earth,0,Ordinary,Alpha,0,0
Winter River,Site,Water,0,Ordinary,Alpha,0,0
Sparkmage,Avatar,None,0,Ordinary,Beta,0,0
Geomancer,Avatar,None,0,Ordinary,Beta,0,0
Flamecaller,Avatar,None,0,Ordinary,Beta,0,0
Waveshaper,Avatar,None,0,Ordinary,Beta,0,0
Spellslinger,Avatar,None,0,Ordinary,Beta,0,0
Spire,Site,Air,0,Ordinary,Beta,0,0
Stream,Site,Water,0,Ordinary,Beta,0,0
Valley,Site,Earth,0,Ordinary,Beta,0,0
Wasteland,Site,Fire,0,Ordinary,Beta,0,0
13 Treasures of Britain,Artifact,None,0,Unique,Arthurian Legends,0,0
A Midsummer Night's Dream,Aura,Air,0,Unique,Arthurian Legends,0,0
Amulet of Niniane,Artifact,None,1,Unique,Arthurian Legends,1,12
Annual Fair,Site,None,0,Exceptional,Arthurian Legends,0,0
Arcane Barrage,Magic,Air,3,Elite,Arthurian Legends,2,25
Archimago,Avatar,None,1,Elite,Arthurian Legends,1,12
Arc Lightning,Magic,Air,0,Ordinary,Arthurian Legends,0,0
Attack by Night,Magic,Air,0,Exceptional,Arthurian Legends,0,0
Avalon,Site,"Air, Earth, Fire, Water",0,Unique,Arthurian Legends,0,0
Babbling Brook,Site,Water,3,Exceptional,Arthurian Legends,3,12
Bailey,Artifact,None,0,Exceptional,Arthurian Legends,0,0
Ball Lightning,Magic,Air,1,Elite,Arthurian Legends,1,12
Band of Thieves,Minion,Air,0,Ordinary,Arthurian Legends,0,0
Beacon,Site,Air,3,Exceptional,Arthurian Legends,3,12
Black Knight,Minion,"Fire, Water",0,Exceptional,Arthurian Legends,0,0
Blacksmith Family,Minion,Fire,0,Ordinary,Arthurian Legends,0,0
Bluecap Knockers,Minion,Earth,0,Exceptional,Arthurian Legends,0,0
Blue Knight,Minion,"Air, Water",0,Exceptional,Arthurian Legends,0,0
Blunderbore,Minion,Fire,0,Unique,Arthurian Legends,0,0
Bog,Site,Water,0,Ordinary,Arthurian Legends,0,0
Bonfire,Site,Fire,0,Ordinary,Arthurian Legends,0,0
Boudicca,Minion,Fire,1,Unique,Arthurian Legends,1,12
Bower of Bliss,Site,None,0,Unique,Arthurian Legends,0,0
Briar Patch,Site,Earth,0,Exceptional,Arthurian Legends,0,0
