Name,Type,Element,Count,Rarity,Set,Average_Played,Percent_of_Decks_with_at_least_one_copy
Browse,Magic,Air,6,Unique,Alpha,1,18
Chain Lightning,Magic,Air,1,Exceptional,Alpha,1,3
Chaos Twister,Magic,Air,0,Elite,Alpha,0,0
Disenchant,Magic,Air,15,Ordinary,Alpha,1,32
Dream-Quest,Magic,Air,2,Unique,Alpha,1,6
Fade,Magic,Air,0,Ordinary,Alpha,0,0
Flanking Maneuver,Magic,Air,2,Exceptional,Alpha,1,6
Grapple Shot,Magic,Air,45,Ordinary,Alpha,3,44
Lightning Bolt,Magic,Air,19,Ordinary,Alpha,2,32
Mortality,Magic,Air,0,Ordinary,Alpha,0,0
Occult Ritual,Magic,Air,0,Unique,Alpha,0,0
Psionic Blast,Magic,Air,3,Exceptional,Alpha,3,3
Rain of Arrows,Magic,Air,0,Ordinary,Alpha,0,0
Raise Dead,Magic,Air,0,Exceptional,Alpha,0,0
Recall,Magic,Air,0,Exceptional,Alpha,0,0
Telekinesis,Magic,Air,0,Exceptional,Alpha,0,0
Teleport,Magic,Air,6,Ordinary,Alpha,3,6
Unlikely Alliance,Magic,Air,0,Elite,Alpha,0,0
Waypoint Portal,Magic,Air,0,Exceptional,Alpha,0,0
Whirling Blades,Magic,Air,7,Exceptional,Alpha,2,9
Windblast,Magic,Air,2,Exceptional,Alpha,2,3
Evil Presence,Aura,Air,3,Exceptional,Alpha,3,3
Summoning Sphere,Aura,Air,9,Exceptional,Alpha,2,18
Thunderstorm,Aura,Air,3,Exceptional,Alpha,3,3
Wall of Air,Aura,Air,0,Ordinary,Alpha,0,0
Albespine Pikemen,Minion,Earth,0,Exceptional,Alpha,0,0
Alvalinne Dryads,Minion,Earth,0,Ordinary,Alpha,0,0
Amazon Warriors,Minion,Earth,5,Ordinary,Alpha,2,6
Atlas Wanderers,Minion,Earth,0,Elite,Alpha,0,0
Autumn Unicorn,Minion,Earth,18,Exceptional,Alpha,3,18
Belmotte Longbowmen,Minion,Earth,3,Ordinary,Alpha,3,3
Bone Rabble,Minion,Earth,0,Ordinary,Alpha,0,0
Bosk Troll,Minion,Earth,6,Ordinary,Alpha,3,6
Cave Trolls,Minion,Earth,1,Ordinary,Alpha,1,3
Conqueror Worm,Minion,Earth,0,Elite,Alpha,0,0
Crown Prince,Minion,Earth,0,Unique,Alpha,0,0
Dalcean Phalanx,Minion,Earth,5,Exceptional,Alpha,2,6
Dwarven Digging Team,Minion,Earth,0,Exceptional,Alpha,0,0
Frontier Settlers,Minion,Earth,2,Exceptional,Alpha,2,3
Gneissgnath Gnomes,Minion,Earth,0,Exceptional,Alpha,0,0
Grey Wolves,Minion,Earth,0,Ordinary,Alpha,0,0
House Arn Bannerman,Minion,Earth,0,Exceptional,Alpha,0,0
King of the Realm,Minion,Earth,0,Unique,Alpha,0,0
Land Surveyor,Minion,Earth,11,Ordinary,Alpha,4,9
Mage Slayer,Minion,Earth,0,Ordinary,Alpha,0,0
Master Tracker,Minion,Earth,0,Elite,Alpha,0,0
Midland Army,Minion,Earth,0,Unique,Alpha,0,0
Miracle Workers,Minion,Earth,0,Ordinary,Alpha,0,0
Monastery Gargoyle,Minion,Earth,0,Exceptional,Alpha,0,0
Monster Hunter,Minion,Earth,0,Exceptional,Alpha,0,0
Mordric Druids,Minion,Earth,0,Elite,Alpha,0,0
Mountain Giant,Minion,Earth,0,Elite,Alpha,0,0
Pudge Butcher,Minion,Earth,13,Exceptional,Alpha,3,15
Queen of Midland,Minion,Earth,1,Unique,Alpha,1,3
Root Spider,Minion,Earth,10,Exceptional,Alpha,2,12
Royal Bodyguard,Minion,Earth,0,Elite,Alpha,0,0
Scent Hounds,Minion,Earth,0,Ordinary,Alpha,0,0
Scourge Zombies,Minion,Earth,0,Ordinary,Alpha,0,0
Shield Maidens,Minion,Earth,0,Exceptional,Alpha,0,0
Silver Valkyries,Minion,Earth,0,Elite,Alpha,0,0
Sirian Templar,Minion,Earth,0,Exceptional,Alpha,0,0
Sisters of Silence,Minion,Earth,2,Elite,Alpha,2,3
Slumbering Giantess,Minion,Earth,5,Exceptional,Alpha,2,6
Squirming Mass,Minion,Earth,0,Elite,Alpha,0,0
Stone-gaze Gorgons,Minion,Earth,0,Elite,Alpha,0,0
Tragedy Worrywart,Minion,Earth,0,Exceptional,Alpha,0,0
Vanguard Knights,Minion,Earth,0,Exceptional,Alpha,0,0
Wicked Witch,Minion,Earth,0,Elite,Alpha,0,0
Wild Boars,Minion,Earth,0,Ordinary,Alpha,0,0
Wraetannis Titan,Minion,Earth,3,Elite,Alpha,1,9
Yourke Crossbowmen,Minion,Earth,0,Exceptional,Alpha,0,0
Assorted Animals,Magic,Earth,2,Elite,Alpha,2,3
Border Militia,Magic,Earth,1,Ordinary,Alpha,1,3
Bury,Magic,Earth,13,Ordinary,Alpha,2,24
Call to War,Magic,Earth,0,Exceptional,Alpha,0,0
Cave-In,Magic,Earth,0,Exceptional,Alpha,0,0
Common Sense,Magic,Earth,28,Ordinary,Alpha,3,29
Craterize,Magic,Earth,4,Elite,Alpha,1,9
Dispel,Magic,Earth,13,Ordinary,Alpha,2,24
Divine Healing,Magic,Earth,5,Exceptional,Alpha,2,6
Earthquake,Magic,Earth,14,Elite,Alpha,2,21
Exorcism,Magic,Earth,0,Ordinary,Alpha,0,0
Gigantism,Magic,Earth,2,Unique,Alpha,1,6
Minecart Madness,Magic,Earth,0,Exceptional,Alpha,0,0
Overpower,Magic,Earth,0,Ordinary,Alpha,0,0
Shield Wall,Magic,Earth,0,Exceptional,Alpha,0,0
Star-seeds of Uhr,Magic,Earth,0,Unique,Alpha,0,0
Unravel,Magic,Earth,0,Ordinary,Alpha,0,0
Crusade,Aura,Earth,0,Unique,Alpha,0,0
Entangle Terrain,Aura,Earth,0,Ordinary,Alpha,0,0
Rest in Peace,Aura,Earth,0,Elite,Alpha,0,0
Ancient Dragon,Minion,Fire,0,Elite,Alpha,0,0
Aramos Mercenaries,Minion,Fire,4,Ordinary,Alpha,4,3
Askelon Phoenix,Minion,Fire,9,Elite,Alpha,2,15
Awakened Mummies,Minion,Fire,0,Exceptional,Alpha,0,0
Azuridge Caravan,Minion,"Air, Earth, Fire, None, Water",0,Ordinary,Alpha,0,0
Bane Widow,Minion,Fire,0,Exceptional,Alpha,0,0
Beast of Burden,Minion,Fire,0,Ordinary,Alpha,0,0
Bull Demons of Adum,Minion,Fire,0,Elite,Alpha,0,0
Cauldron Crones,Minion,Fire,0,Ordinary,Alpha,0,0
Cerberus in Chains,Minion,Fire,6,Unique,Alpha,1,18
Clamor of Harpies,Minion,Fire,3,Exceptional,Alpha,2,6
Colicky Dragonettes,Minion,Fire,29,Exceptional,Alpha,3,29
Courtesan Thais,Minion,Fire,8,Unique,Alpha,1,24
Death Dealer,Minion,Fire,7,Unique,Alpha,1,21
Doomsday Prophet,Minion,Fire,0,Unique,Alpha,0,0
Escyllion Cyclops,Minion,Fire,0,Exceptional,Alpha,0,0
Far East Assassin,Minion,Fire,0,Elite,Alpha,0,0
Grosse Poltergeist,Minion,Fire,0,Elite,Alpha,0,0
Hillock Basilisk,Minion,Fire,0,Exceptional,Alpha,0,0
Infernal Legion,Minion,Fire,5,Elite,Alpha,2,9
Karkemish Chimera,Minion,Fire,0,Elite,Alpha,0,0
Lava Salamander,Minion,Fire,0,Exceptional,Alpha,0,0
Maze Minotaur,Minion,Fire,1,Elite,Alpha,1,3
Ogre Goons,Minion,Fire,0,Ordinary,Alpha,0,0
Outback Strider,Minion,Fire,2,Exceptional,Alpha,2,3
Panorama Manticore,Minion,Fire,4,Elite,Alpha,1,9
Petrosian Cavalry,Minion,Fire,16,Ordinary,Alpha,4,12
Pit Vipers,Minion,Fire,4,Ordinary,Alpha,2,6
Quarrelsome Kobolds,Minion,Fire,9,Exceptional,Alpha,3,9
Raal Dromedary,Minion,Fire,0,Ordinary,Alpha,0,0
Rimland Nomads,Minion,Fire,0,Ordinary,Alpha,0,0
Sacred Scarabs,Minion,Fire,11,Ordinary,Alpha,3,12
Sand Worm,Minion,Fire,3,Ordinary,Alpha,3,3
Scavenging Fiend,Minion,Fire,1,Exceptional,Alpha,1,3
Seasoned Sellsword,Minion,Fire,4,Elite,Alpha,2,6
Sirocco Scorpions,Minion,Fire,2,Ordinary,Alpha,2,3
Swiven Scout,Minion,Fire,5,Exceptional,Alpha,2,6
Tvinnax Berserker,Minion,Fire,0,Exceptional,Alpha,0,0
Vile Imp,Minion,Fire,60,Ordinary,Alpha,4,50
Wayfaring Pilgrim,Minion,Fire,6,Exceptional,Alpha,3,6
Wills-o'-the-Wisp,Minion,Fire,0,Exceptional,Alpha,0,0
Backstab,Magic,Fire,0,Exceptional,Alpha,0,0
Blaze,Magic,Fire,20,Exceptional,Alpha,2,29
Boil,Magic,Fire,3,Ordinary,Alpha,3,3
Cone of Flame,Magic,Fire,0,Exceptional,Alpha,0,0
Critical Strike,Magic,Fire,12,Ordinary,Alpha,2,15
Disintegrate,Magic,Fire,15,Elite,Alpha,2,24
Fireball,Magic,Fire,0,Exceptional,Alpha,0,0
Firebolts,Magic,Fire,16,Ordinary,Alpha,2,26
Flame Wave,Magic,Fire,1,Elite,Alpha,1,3
Heat Ray,Magic,Fire,7,Ordinary,Alpha,1,15
Immolation,Magic,Fire,1,Unique,Alpha,1,3
Incinerate,Magic,Fire,0,Ordinary,Alpha,0,0
Infiltrate,Magic,Fire,19,Elite,Alpha,1,38
Leap Attack,Magic,Fire,3,Exceptional,Alpha,2,6
Mad Dash,Magic,Fire,8,Ordinary,Alpha,3,9
Major Explosion,Magic,Fire,6,Elite,Alpha,2,12
Meteor Shower,Magic,Fire,0,Elite,Alpha,0,0
Minor Explosion,Magic,Fire,20,Ordinary,Alpha,2,29
Pact with the Devil,Magic,Fire,8,Unique,Alpha,1,24
Poison Nova,Magic,Fire,26,Exceptional,Alpha,2,38
Scorched Earth,Magic,Fire,0,Elite,Alpha,0,0
Spin Attack,Magic,Fire,10,Ordinary,Alpha,3,9
Warp Spasm,Magic,Fire,5,Unique,Alpha,1,15
Drought,Aura,Fire,0,Exceptional,Alpha,0,0
Jihad,Aura,Fire,10,Unique,Alpha,1,29
Sandstorm,Aura,Fire,0,Ordinary,Alpha,0,0
Wall of Fire,Aura,Fire,0,Ordinary,Alpha,0,0
Wildfire,Aura,Fire,5,Exceptional,Alpha,2,6
Accursed Albatross,Minion,Water,3,Exceptional,Alpha,2,6
Adept Illusionist,Minion,Water,4,Elite,Alpha,2,6
Anui Undine,Minion,Water,3,Exceptional,Alpha,3,3
Bridge Troll,Minion,Water,0,Exceptional,Alpha,0,0
Brobdingnag Bullfrog,Minion,Water,0,Exceptional,Alpha,0,0
Captain Baldassare,Minion,Water,2,Unique,Alpha,1,6
Coral-Reef Kelpie,Minion,Water,0,Ordinary,Alpha,0,0
Court Jester,Minion,Water,0,Elite,Alpha,0,0
Deep-Sea Mermaids,Minion,Water,4,Ordinary,Alpha,4,3
Diluvian Kraken,Minion,Water,1,Elite,Alpha,1,3
Felbog Frog Men,Minion,Water,0,Exceptional,Alpha,0,0
Fenvale Muse,Minion,Water,0,Ordinary,Alpha,0,0
Fey Changeling,Minion,Water,11,Exceptional,Alpha,3,12
Ghost Ship,Minion,Water,0,Elite,Alpha,0,0
Giant Shark,Minion,Water,3,Exceptional,Alpha,2,6
Great Old One,Minion,Water,2,Unique,Alpha,1,6
Guile Sirens,Minion,Water,0,Exceptional,Alpha,0,0
Lord of Unland,Minion,Water,0,Unique,Alpha,0,0
Megamoeba,Minion,Water,2,Elite,Alpha,2,3
Mother Nature,Minion,Water,0,Unique,Alpha,0,0
Muck Lampreys,Minion,Water,4,Ordinary,Alpha,4,3
Old Salt Anchorman,Minion,Water,1,Ordinary,Alpha,1,3
Ormund Harpooneers,Minion,Water,0,Exceptional,Alpha,0,0
Pirate Ship,Minion,Water,3,Ordinary,Alpha,3,3
Polar Bears,Minion,Water,0,Ordinary,Alpha,0,0
Polar Explorers,Minion,Water,3,Elite,Alpha,2,6
Porcupine Pufferfish,Minion,Water,1,Ordinary,Alpha,1,3
Ruler of Thul,Minion,Water,9,Unique,Alpha,1,26
Sea Raider,Minion,Water,3,Exceptional,Alpha,3,3
Sea Serpent,Minion,Water,0,Ordinary,Alpha,0,0
Sedge Crabs,Minion,Water,3,Ordinary,Alpha,3,3
Seirawan Hydra,Minion,Water,4,Elite,Alpha,1,9
Selfsame Simulacrum,Minion,Water,11,Elite,Alpha,2,18
Sneak Thief,Minion,Water,2,Elite,Alpha,2,3
Swamp Buffalo,Minion,Water,0,Ordinary,Alpha,0,0
Swan Maidens,Minion,Water,0,Ordinary,Alpha,0,0
Tide Naiads,Minion,Water,0,Exceptional,Alpha,0,0
Tringh Constrictor,Minion,Water,0,Exceptional,Alpha,0,0
Tufted Turtles,Minion,Water,3,Ordinary,Alpha,3,3
Unland Angler,Minion,Water,0,Elite,Alpha,0,0
Unland Eel,Minion,Water,0,Exceptional,Alpha,0,0
Yokai Kappas,Minion,Water,0,Elite,Alpha,0,0
Dodge Roll,Magic,Water,3,Exceptional,Alpha,2,6
Drown,Magic,Water,10,Ordinary,Alpha,2,15
Extinguish,Magic,Water,3,Ordinary,Alpha,2,6
Fire Harpoons!,Magic,Water,0,Ordinary,Alpha,0,0
Font of Life,Magic,Water,0,Exceptional,Alpha,0,0
Frost Nova,Magic,Water,0,Exceptional,Alpha,0,0
Geyser,Magic,Water,7,Exceptional,Alpha,2,9
Ice Lance,Magic,Water,0,Ordinary,Alpha,0,0
Marine Voyage,Magic,Water,3,Exceptional,Alpha,3,3
Plague of Frogs,Magic,Water,8,Unique,Alpha,1,24
Pollimorph,Magic,Water,12,Elite,Alpha,2,18
Replication,Magic,Water,2,Elite,Alpha,2,3
Riptide,Magic,Water,23,Ordinary,Alpha,3,21
Shrink,Magic,Water,5,Exceptional,Alpha,2,6
Sleep,Magic,Water,1,Ordinary,Alpha,1,3
Stormy Seas,Magic,Water,0,Exceptional,Alpha,0,0
Twist of Fate,Magic,Water,0,Unique,Alpha,0,0
Upwelling,Magic,Water,0,Exceptional,Alpha,0,0
Wrath of the Sea,Magic,Water,0,Elite,Alpha,0,0
Abundance,Aura,Water,2,Elite,Alpha,2,3
Atlantean Fate,Aura,Water,14,Unique,Alpha,1,41
Blizzard,Aura,Water,0,Ordinary,Alpha,0,0
Flood,Aura,Water,1,Exceptional,Alpha,1,3
Mariner's Curse,Aura,Water,1,Exceptional,Alpha,1,3
Silence,Aura,Water,4,Elite,Alpha,2,6
Wall of Ice,Aura,Water,0,Ordinary,Alpha,0,0
All-terrain Vestments,Artifact,None,1,Elite,Alpha,1,3
Amethyst Core,Artifact,None,12,Unique,Alpha,1,35
Angel's Egg,Artifact,None,12,Elite,Alpha,2,18
Aquamarine Core,Artifact,None,6,Unique,Alpha,1,18
Battering Ram,Artifact,None,0,Exceptional,Alpha,0,0
Belfry,Artifact,None,0,Elite,Alpha,0,0
Black Obelisk,Artifact,None,0,Elite,Alpha,0,0
Blasted Oak,Artifact,None,0,Unique,Alpha,0,0
Buried Treasure,Artifact,None,0,Exceptional,Alpha,0,0
Chains of Prometheus,Artifact,None,2,Elite,Alpha,2,3
Crave Golem,Artifact,None,0,Exceptional,Alpha,0,0
Crown of the Victor,Artifact,None,3,Unique,Alpha,1,9
Devil's Egg,Artifact,None,0,Elite,Alpha,0,0
Doomsday Device,Artifact,None,0,Unique,Alpha,0,0
Drums of Doom,Artifact,None,6,Elite,Alpha,2,9
Erik's Curiosa,Artifact,None,0,Unique,Alpha,0,0
Flaming Sword,Artifact,None,6,Exceptional,Alpha,2,12
Gilded Aegis,Artifact,None,1,Unique,Alpha,1,3
Iron Shackles,Artifact,None,1,Exceptional,Alpha,1,3
Kythera Mechanism,Artifact,None,3,Unique,Alpha,1,9
Land Deed,Artifact,None,2,Elite,Alpha,2,3
Lucky Charm,Artifact,None,0,Exceptional,Alpha,0,0
Maddening Bells,Artifact,None,0,Elite,Alpha,0,0
Magellan Globe,Artifact,None,1,Elite,Alpha,1,3
Magnetic Muzzle,Artifact,None,2,Elite,Alpha,2,3
Mask of Mayhem,Artifact,None,0,Elite,Alpha,0,0
Mix Aer,Artifact,None,4,Elite,Alpha,2,6
Mix Aqua,Artifact,None,4,Elite,Alpha,2,6
Mix Ignis,Artifact,None,8,Elite,Alpha,2,15
Mix Terra,Artifact,None,2,Elite,Alpha,2,3
Onyx Core,Artifact,None,6,Unique,Alpha,1,18
Orb of Ba'al Berith,Artifact,None,0,Unique,Alpha,0,0
Payload Trebuchet,Artifact,None,0,Elite,Alpha,0,0
Pendulum of Peril,Artifact,None,0,Unique,Alpha,0,0
Philosopher's Stone,Artifact,None,17,Unique,Alpha,1,50
Pnakotic Manuscript,Artifact,None,4,Unique,Alpha,1,12
Poisonous Dagger,Artifact,None,2,Exceptional,Alpha,2,3
Purge Juggernaut,Artifact,None,0,Elite,Alpha,0,0
Rolling Boulder,Artifact,None,0,Exceptional,Alpha,0,0
Ruby Core,Artifact,None,13,Unique,Alpha,1,38
Scarecrow,Artifact,None,0,Ordinary,Alpha,0,0
Screaming Skull,Artifact,None,6,Elite,Alpha,1,15
Seven-League Boots,Artifact,None,3,Unique,Alpha,1,9
Siege Ballista,Artifact,None,0,Exceptional,Alpha,0,0
Spear of Destiny,Artifact,None,0,Unique,Alpha,0,0
Sunken Treasure,Artifact,None,0,Exceptional,Alpha,0,0
The Immortal Throne,Artifact,None,0,Unique,Alpha,0,0
Torshammar Trinket,Artifact,None,42,Exceptional,Alpha,2,56
Truesight Crossbow,Artifact,None,0,Exceptional,Alpha,0,0
Undertaker Engine,Artifact,None,0,Elite,Alpha,0,0
Wicker Manikin,Artifact,None,0,Ordinary,Alpha,0,0
Wings of Invention,Artifact,None,2,Exceptional,Alpha,2,3
Cloud City,Site,Air,5,Unique,Alpha,1,15
Dark Tower,Site,Air,27,Ordinary,Alpha,2,53
Gothic Tower,Site,Air,28,Ordinary,Alpha,1,56
Lone Tower,Site,Air,26,Ordinary,Alpha,1,53
Mountain Pass,Site,Air,5,Exceptional,Alpha,2,6
Observatory,Site,Air,12,Elite,Alpha,2,24
Updraft Ridge,Site,Air,2,Exceptional,Alpha,2,3
Watchtower,Site,Air,10,Exceptional,Alpha,2,12
Bedrock,Site,Earth,6,Exceptional,Alpha,2,9
Gnome Hollows,Site,Earth,10,Exceptional,Alpha,2,18
Holy Ground,Site,Earth,3,Exceptional,Alpha,2,6
Humble Village,Site,Earth,0,Ordinary,Alpha,0,0
Kingdom of Agartha,Site,Earth,0,Unique,Alpha,0,0
Pillar of Zeiros,Site,Earth,7,Unique,Alpha,1,21
Quagmire,Site,Earth,5,Exceptional,Alpha,2,9
Rift Valley,Site,Earth,10,Elite,Alpha,2,15
Rustic Village,Site,Earth,0,Ordinary,Alpha,0,0
Secret Tunnel,Site,Earth,0,Exceptional,Alpha,0,0
Simple Village,Site,Earth,0,Ordinary,Alpha,0,0
Vantage Hills,Site,Earth,0,Exceptional,Alpha,0,0
Arid Desert,Site,Fire,26,Ordinary,Alpha,3,26
Dwarven Forge,Site,Fire,2,Elite,Alpha,2,3
Mirage,Site,Fire,1,Elite,Alpha,1,3
Red Desert,Site,Fire,25,Ordinary,Alpha,3,24
Remote Desert,Site,Fire,28,Ordinary,Alpha,3,26
River of Flame,Site,Fire,18,Unique,Alpha,1,53
Shifting Sands,Site,Fire,4,Exceptional,Alpha,1,9
Smokestacks of Gnaak,Site,Fire,10,Unique,Alpha,1,29
Vesuvius,Site,Fire,10,Unique,Alpha,1,29
Autumn River,Site,Water,6,Ordinary,Alpha,3,6
Floodplain,Site,Water,39,Exceptional,Alpha,3,41
Iceberg,Site,Water,0,Exceptional,Alpha,0,0
Island Leviathan,Site,Water,9,Elite,Alpha,2,15
Maelstrom,Site,Water,2,Unique,Alpha,1,6
Spring River,Site,Water,7,Ordinary,Alpha,2,9
Summer River,Site,Water,6,Ordinary,Alpha,3,6
Tadpole Pool,Site,Water,5,Unique,Alpha,1,15
Undertow,Site,Water,9,Exceptional,Alpha,3,9
Aqueduct,Site,"Earth, Water",18,Exceptional,Alpha,3,18
Lighthouse,Site,"Air, Water",23,Exceptional,Alpha,3,24
Oasis,Site,"Fire, Water",33,Exceptional,Alpha,3,32
Pristine Paradise,Site,"Air, Earth, Fire, Water",0,Unique,Alpha,0,0
Ruins,Site,"Air, Fire",45,Exceptional,Alpha,3,44
Steppe,Site,"Earth, Fire",21,Exceptional,Alpha,3,21
The Colour Out of Space,Site,"Air, Earth, Fire, Water",12,Unique,Alpha,1,35
Windmill,Site,"Air, Earth",15,Exceptional,Alpha,3,15
Astral Alcazar,Site,None,0,Elite,Alpha,0,0
Battlefield,Site,None,0,Elite,Alpha,0,0
Boneyard,Site,None,3,Unique,Alpha,1,9
Bottomless Pit,Site,None,3,Elite,Alpha,2,6
Cornerstone,Site,None,0,Exceptional,Alpha,0,0
Crossroads,Site,None,1,Elite,Alpha,1,3
Dome of Osiros,Site,None,0,Unique,Alpha,0,0
Donnybrook Inn,Site,None,0,Unique,Alpha,0,0
Edge of the World,Site,None,0,Elite,Alpha,0,0
Free City,Site,None,17,Exceptional,Alpha,2,26
Great Wall,Site,None,0,Unique,Alpha,0,0
Imperial Road,Site,None,4,Elite,Alpha,2,6
Mirror Realm,Site,None,20,Unique,Alpha,1,59
Mudflow,Site,None,0,Exceptional,Alpha,0,0
Planar Gate,Site,None,0,Elite,Alpha,0,0
Primordial Spring,Site,None,1,Elite,Alpha,1,3
Roots of Yggdrasil,Site,None,0,Unique,Alpha,0,0
Sinkhole,Site,None,6,Elite,Alpha,2,9
Standing Stones,Site,None,0,Elite,Alpha,0,0
The Geistwood,Site,None,4,Unique,Alpha,1,12
Vaults of Zul,Site,None,0,Unique,Alpha,0,0
Avatar of Air,Avatar,None,0,Elite,Alpha,0,0
Avatar of Earth,Avatar,None,0,Elite,Alpha,0,0
Avatar of Fire,Avatar,None,0,Elite,Alpha,0,0
Avatar of Water,Avatar,None,0,Elite,Alpha,0,0
Battlemage,Avatar,None,5,Elite,Alpha,1,15
Deathspeaker,Avatar,None,5,Elite,Alpha,1,15
Elementalist,Avatar,None,1,Elite,Alpha,1,3
Enchantress,Avatar,None,1,Elite,Alpha,1,3
Pathfinder,Avatar,None,0,Unique,Alpha,0,0
Seer,Avatar,None,0,Elite,Alpha,0,0
Sorcerer,Avatar,None,7,Ordinary,Alpha,1,21
Relentless Crowd,Minion,Earth,0,Ordinary,Alpha,0,0
Winter River,Site,Water,0,Ordinary,Alpha,0,0
Sparkmage,Avatar,None,1,Ordinary,Beta,1,3
Geomancer,Avatar,None,0,Ordinary,Beta,0,0
Flamecaller,Avatar,None,2,Ordinary,Beta,1,6
Waveshaper,Avatar,None,0,Ordinary,Beta,0,0
Spellslinger,Avatar,None,0,Ordinary,Beta,0,0
Spire,Site,Air,0,Ordinary,Beta,0,0
Stream,Site,Water,0,Ordinary,Beta,0,0
Valley,Site,Earth,0,Ordinary,Beta,0,0
Wasteland,Site,Fire,0,Ordinary,Beta,0,0
13 Treasures of Britain,Artifact,None,1,Unique,Arthurian Legends,1,3
A Midsummer Night's Dream,Aura,Air,0,Unique,Arthurian Legends,0,0
Amulet of Niniane,Artifact,None,4,Unique,Arthurian Legends,1,12
Annual Fair,Site,None,7,Exceptional,Arthurian Legends,2,12
Arcane Barrage,Magic,Air,4,Elite,Arthurian Legends,1,9
Archimago,Avatar,None,0,Elite,Arthurian Legends,0,0
Arc Lightning,Magic,Air,3,Ordinary,Arthurian Legends,3,3
Attack by Night,Magic,Air,1,Exceptional,Arthurian Legends,1,3
Avalon,Site,"Air, Earth, Fire, Water",0,Unique,Arthurian Legends,0,0
Babbling Brook,Site,Water,12,Exceptional,Arthurian Legends,2,15
Bailey,Artifact,None,0,Exceptional,Arthurian Legends,0,0
Ball Lightning,Magic,Air,1,Elite,Arthurian Legends,1,3
Band of Thieves,Minion,Air,3,Ordinary,Arthurian Legends,3,3
Beacon,Site,Air,19,Exceptional,Arthurian Legends,3,21
Black Knight,Minion,"Fire, Water",0,Exceptional,Arthurian Legends,0,0
Blacksmith Family,Minion,Fire,3,Ordinary,Arthurian Legends,3,3
Bluecap Knockers,Minion,Earth,0,Exceptional,Arthurian Legends,0,0
Blue Knight,Minion,"Air, Water",2,Exceptional,Arthurian Legends,2,3
Blunderbore,Minion,Fire,1,Unique,Arthurian Legends,1,3
Bog,Site,Water,14,Ordinary,Arthurian Legends,4,12
Bonfire,Site,Fire,4,Ordinary,Arthurian Legends,2,6
Boudicca,Minion,Fire,13,Unique,Arthurian Legends,1,38
Bower of Bliss,Site,None,1,Unique,Arthurian Legends,1,3
Briar Patch,Site,Earth,9,Exceptional,Arthurian Legends,3,9
